PATRON,1.0039,,mg/L,0.7,0.1337,0.0025,0.1344,0.134,0.1326
BLANCO,-0.0012,,mg/L,>100,-0.0002,-0.0002,0,-0.0004,0
BLANCO REACTIVO,0,,mg/L,99.9,-0.0005,-0.0002,-0.0009,0,-0.0004
H,0.3386,,mg/L,2,0.0452,0.0048,0.0462,0.045,0.0445
C1,0.3298,,mg/L,1.8,0.044,0.005,0.0438,0.0449,0.0434
C2,0.3279,,mg/L,0.2,0.0438,0.0051,0.0438,0.0437,0.0439
PATRON,0.2013,,mg/L,1.7,0.0269,0.0069,0.0268,0.0273,0.0264
BLANCO,0.0009,,mg/L,>100,0.0001,0.0072,0.0001,0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,10.8,-0.0034,0.0033,-0.0034,-0.0037,-0.003
C3,0.3426,,mg/L,0.9,0.0458,0.0082,0.046,0.0453,0.046
C4,0.3251,,mg/L,0.5,0.0434,0.0084,0.0434,0.0432,0.0436
T,0.2815,,mg/L,0.7,0.0376,0.0083,0.0379,0.0374,0.0375
PATRON,0.2007,,mg/L,0.6,0.0268,0.0067,0.0269,0.0269,0.0266
BLANCO,0.002,,mg/L,>100,0.0003,0.0067,-0.0001,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,6.6,-0.003,0.0034,-0.0031,-0.0028,-0.0031
DP1,0.5882,,mg/L,0.5,0.0786,0.0069,0.0787,0.0789,0.0781
DP2,0.434,,mg/L,1.3,0.058,0.0064,0.0587,0.0572,0.058
DP3,0.1962,,mg/L,1.5,0.0262,0.007,0.0263,0.0258,0.0265
PATRON,0.9968,,mg/L,1.1,0.1327,0.0048,0.1328,0.1341,0.1312
BLANCO,0.0024,,mg/L,>100,0.0003,0.0055,0.0007,-0.0005,0.0007
BLANCO REACTIVO,0,,mg/L,12.8,-0.0024,0.0032,-0.0021,-0.0027,-0.0024
DP4,0.2712,,mg/L,1.9,0.0362,0.0066,0.037,0.0357,0.0359
DP5,0.0554,,mg/L,7.5,0.0074,0.0072,0.0074,0.0079,0.0068
DP6,0.354,,mg/L,1.2,0.0473,0.0062,0.0472,0.0479,0.0468
PATRON,1.0055,,mg/L,0.6,0.1339,0.0044,0.1347,0.1332,0.1336
BLANCO,0.0005,,mg/L,>100,0.0001,0.0057,0.0008,-0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,5.7,-0.0021,0.0031,-0.0019,-0.0022,-0.0021
ELY1,0.3268,,mg/L,0.2,0.0436,0.0067,0.0436,0.0436,0.0438
ELY2,0.3168,,mg/L,0.6,0.0423,0.0071,0.042,0.0424,0.0425
ELY3,0.3085,,mg/L,1.1,0.0412,0.0065,0.0408,0.0412,0.0416
PATRON,0.202,,mg/L,3.2,0.027,0.0052,0.0277,0.0272,0.026
BLANCO,0.0023,,mg/L,>100,0.0003,0.0052,-0.0003,0.0004,0.0008
BLANCO REACTIVO,0,,mg/L,39.5,-0.0019,0.0033,-0.001,-0.0021,-0.0025
ELY4,0.301,,mg/L,0.4,0.0402,0.0066,0.0404,0.0401,0.0401
ELY5,0.2619,,mg/L,0.9,0.035,0.0061,0.0347,0.0349,0.0353
PATRON,0.205,,mg/L,2.4,0.0274,0.005,0.0273,0.0267,0.028
BLANCO,0.0018,,mg/L,>100,0.0002,0.005,-0.0001,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,23.6,-0.0016,0.0029,-0.002,-0.0014,-0.0013
