PATRON,5.0529,,mg/L,0.5,0.1001,0.0996,0.1,0.1007
BLANCO,-0.0029,,mg/L,42.8,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,7.5,-0.0002,-0.0002,-0.0002,-0.0002
H,1.2351,,mg/L,0.2,0.0247,0.0247,0.0247,0.0246
C1,1.2241,,mg/L,0.1,0.0245,0.0244,0.0244,0.0245
C2,1.2273,,mg/L,0.7,0.0245,0.0247,0.0244,0.0244
PATRON,5.0233,,mg/L,0.8,0.0995,0.1001,0.0986,0.0998
BLANCO,-0.0025,,mg/L,>100,0,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,22.7,-0.0003,-0.0004,-0.0003,-0.0002
C3,1.2386,,mg/L,1,0.0247,0.0245,0.0248,0.025
C4,1.2441,,mg/L,0.5,0.0249,0.0248,0.0248,0.025
T,1.237,,mg/L,0.5,0.0247,0.0249,0.0246,0.0246
PATRON,5.0384,,mg/L,0.2,0.0998,0.1,0.0998,0.0996
BLANCO,-0.0002,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,9.2,-0.0003,-0.0003,-0.0004,-0.0004
ELY1,1.2088,,mg/L,0.4,0.0241,0.0241,0.0241,0.0242
ELY2,0.9649,,mg/L,1.1,0.0193,0.0193,0.0195,0.0191
ELY3,1.1481,,mg/L,0.5,0.0229,0.0229,0.0231,0.0229
PATRON,5.0576,,mg/L,0.1,0.1002,0.1003,0.1003,0.1
BLANCO,0.0056,,mg/L,48.6,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,25.5,-0.0002,-0.0002,-0.0002,-0.0003
ELY4,1.0994,,mg/L,0.8,0.022,0.0218,0.0219,0.0222
ELY5,1.0126,,mg/L,1.5,0.0202,0.0205,0.0203,0.0199
PATRON,5.0134,,mg/L,0.6,0.0993,0.0992,0.1,0.0988
BLANCO,0.0003,,mg/L,>100,0,0.0001,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,35.1,-0.0004,-0.0003,-0.0005,-0.0003
