PATRON,0.0527,,mg/L,4.3,0.0001,0.0026,-0.0016,0.0027,0.0028,0.0025
BLANCO,0.0056,,mg/L,>100,0.0003,0.0002,-0.0005,0.0004,-0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,61.3,0.0002,0.0004,0,0.0006,0.0001,0.0004
H KCA PO,0.0528,,mg/L,20.3,0.0005,0.0027,0.0015,0.0028,0.0031,0.0021
H KCA PO,0.0471,,mg/L,17,0.0004,0.0024,0.0011,0.0021,0.0021,0.0028
H KCA PO,0.0504,,mg/L,21.1,0.0005,0.0025,0.0016,0.0026,0.003,0.002
PATRON,0.0521,,mg/L,40.5,0.0011,0.0026,0.001,0.0014,0.0035,0.003
H KCA PO,0.0465,,mg/L,2.3,0.0001,0.0023,0.0017,0.0023,0.0024,0.0023
H KCA PO,0.0473,,mg/L,24.4,0.0006,0.0024,0.0014,0.0026,0.0028,0.0017
PATRON,0.0511,,mg/L,2.7,0.0001,0.0023,-0.0019,0.0022,0.0023,0.0022
BLANCO,0.0014,,mg/L,>100,0.0003,-0.0003,-0.0011,-0.0003,-0.0006,0.0001
BLANCO REACTIVO,0,,mg/L,44.7,0.0001,-0.0002,-0.0012,-0.0004,-0.0001,-0.0002
M1 PO,0.0475,,mg/L,12.7,0.0003,0.0021,0.0011,0.0018,0.0022,0.0023
M2 PO,0.039,,mg/L,13.4,0.0002,0.0017,0.0009,0.0019,0.0016,0.0015
M3 PO,0.0334,,mg/L,6.8,0.0001,0.0014,0.0006,0.0014,0.0015,0.0013
M4 PO,0.0316,,mg/L,14.2,0.0002,0.0013,0.0006,0.0012,0.0012,0.0015
PATRON,0.0495,,mg/L,7.1,0.0002,0.0023,-0.0009,0.0023,0.0025,0.0022
P KCA PO,0.0139,,mg/L,31.2,0.0002,0.0007,0.0018,0.0006,0.0006,0.001
PATRON,0.0503,,mg/L,2.9,0.0001,0.0028,-0.0018,0.0028,0.0027,0.0029
BLANCO,0.0031,,mg/L,>100,0.0003,0.0001,-0.0001,-0.0001,0.0004,0
BLANCO REACTIVO,0,,mg/L,38.7,0.0003,0.0007,-0.0011,0.0004,0.0009,0.0008
CELDA 8,0.0559,,mg/L,9.4,0.0002,0.0025,0.0007,0.0022,0.0026,0.0026
CANAL,0.0989,,mg/L,3.2,0.0002,0.0052,0.0014,0.0054,0.0053,0.005
FASE 1,0.0597,,mg/L,10.8,0.0004,0.0033,0.001,0.003,0.0032,0.0037
FASE 2,0.0335,,mg/L,6,0.0001,0.0019,0.001,0.0018,0.0021,0.002
FASE 3,0.0233,,mg/L,6.2,0.0001,0.0014,0.001,0.0015,0.0014,0.0014
VSP NORTE,0.1224,,mg/L,1.3,0.0001,0.0064,0.0014,0.0063,0.0064,0.0065
CELDA 8.1,0.0224,,mg/L,11.4,0.0002,0.0014,-0.0001,0.0014,0.0016,0.0012
CELDA 8.2,0.0177,,mg/L,19.9,0.0002,0.0012,0,0.0014,0.001,0.0011
CELDA 8.3,0.0141,,mg/L,11.8,0.0001,0.001,0.0003,0.0009,0.0011,0.001
S. RICA,0.0287,,mg/L,15.7,0.0002,0.0012,0.0005,0.0014,0.001,0.0011
PATRON,0.0504,,mg/L,3.8,0.0001,0.0029,-0.0012,0.0028,0.003,0.0028
BLANCO,0.0021,,mg/L,24,0.0001,0.0004,-0.0001,0.0004,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,79.6,0.0002,0.0002,-0.0001,0.0001,0.0005,0.0002
H KCA PE,0.034,,mg/L,13.9,0.0003,0.002,0.0014,0.002,0.0023,0.0018
H KCA PE,0.036,,mg/L,22,0.0004,0.0017,0.0016,0.0013,0.0018,0.0021
H KCA PE,0.0367,,mg/L,12.3,0.0003,0.0022,0.0015,0.0022,0.0024,0.0019
