PATRON,5.0196,,mg/L,0.5,0.0541,0.0539,0.054,0.0544
BLANCO,0.0588,,mg/L,16.2,0.0006,0.0008,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,15.4,0.001,0.0009,0.0011,0.0011
FASE 1,0.0979,,mg/L,51.4,0.0011,0.0015,0.0013,0.0004
FASE 2,0.0165,,mg/L,56.4,0.0002,0.0003,0.0002,0.0001
FASE 3,0.0018,,mg/L,>100,0,0.0001,0,-0.0001
VSP NORTE,0.0142,,mg/L,>100,0.0002,0.0004,0,0
CELDA 8.1,-0.0059,,mg/L,57.9,-0.0001,-0.0001,0,0
CELDA 8.2,0.0336,,mg/L,8.7,0.0004,0.0003,0.0004,0.0004
CELDA 8.3,-0.0025,,mg/L,>100,0,0.0002,-0.0001,-0.0002
PATRON,4.93,,mg/L,0.6,0.0531,0.053,0.0535,0.053
BLANCO,0.0054,,mg/L,>100,0.0001,0.0004,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,23.3,0.0006,0.0007,0.0005,0.0006
