Analista,M A,,,,,,,,,
Fecha de inicio,15/05/2024 10:11 a. m.  GMT: 15/05/2024 04:11 p. m.,,,,,,,,,
Hoja de trabajo,SA003952-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5009,,mg/L,2.3,0.017,0.001,0.0175,0.0169,0.0168
,BLANCO,0.0024,,mg/L,>100,0.0001,0.0005,-0.0001,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,8.5,0.0005,0.0003,0.0005,0.0005,0.0005
,SA003938-024,0.9435,,mg/L,0.5,0.0944,0.0007,0.0949,0.0942,0.0942
,SA003938-025,0.4687,,mg/L,0.8,0.0462,0.0004,0.0463,0.0458,0.0465
,SA003938-026,0.2238,,mg/L,1.3,0.0218,0.0004,0.0218,0.0221,0.0215
,SA003938-027,0.2215,,mg/L,3,0.0216,0.0005,0.0221,0.0218,0.0209
,SA003938-028,0.7841,,mg/L,0,0.0781,0.0006,0.0781,0.0781,0.0782
,PATRON,0.5067,,mg/L,2.1,0.0172,0.001,0.0169,0.0173,0.0176
,SA003938-031,0.2781,,mg/L,0.5,0.0272,0.0008,0.0273,0.0272,0.027
,SA003938-032,0.4231,,mg/L,0.7,0.0416,0.0009,0.0413,0.0416,0.0419
,PATRON,0.5089,,mg/L,0.7,0.0173,0.0011,0.0172,0.0173,0.0174
,BLANCO,-0.0214,,mg/L,52.2,-0.0007,-0.0006,-0.0008,-0.0003,-0.001
,BLANCO REACTIVO,0,,mg/L,7,0.0013,0.0003,0.0014,0.0012,0.0012
