Analista,JS,,,,,,,,
Fecha de inicio,05:34 a. m. 11/01/2026  GMT: 11:34 a. m. 11/01/2026,,,,,,,,
Hoja de trabajo,SA007619,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.514,,mg/L,1,1,0.0202,0.0007,
,BLANCO,0.0092,,mg/L,1,99.8,0.0004,-0.0004,
,BLANCO REACTIVO,0,,mg/L,1,10.6,0.0008,0.0009,
,SA007619-001,0.3974,,mg/L,1,1.2,0.0672,-0.0003,30.01
,SA007619-002,0.136,,mg/L,1,1.4,0.0229,0,30.01
,SA007619-003,0.0918,,mg/L,1,1.1,0.0155,-0.0003,30
,SA007619-004,0.2548,,mg/L,1,1.6,0.043,0.0001,30.01
,SA007619-005,0.0827,,mg/L,1,3,0.0139,0.0001,30
,PATRON,0.4878,,mg/L,1,0.8,0.0192,0.0009,
,SA007619-006,0.201,,mg/L,1,1.9,0.0339,0.0002,30.01
,SA007619-007,0.1918,,mg/L,1,1.4,0.0324,0.0003,30.02
,SA007619-008,0.2684,,mg/L,1,0.6,0.0453,0.0001,30
,SA007619-009,0.1455,,mg/L,1,0.6,0.0245,-0.0002,30.02
,SA007619-010,0.2559,,mg/L,1,0.1,0.0432,0.0006,30.02
,PATRON,0.4928,,mg/L,1,3.3,0.0194,0.0007,
,BLANCO,-0.0158,,mg/L,1,34.4,-0.0006,-0.0002,
,BLANCO REACTIVO,0,,mg/L,1,99.9,-0.0004,0.0009,
,SA007619-011,0.0057,,mg/L,1,19,0.001,0.0021,30.02
,SA007619-012,0.0097,,mg/L,1,11.7,0.0016,0.002,30
,SA007619-013,0.2174,,mg/L,1,1.3,0.0367,0.0014,30.03
,SA007619-014,0.1761,,mg/L,1,0.4,0.0297,0.0013,3
,SA007619-015,0.1129,,mg/L,1,0.9,0.019,0.0014,30.03
,PATRON,0.5037,,mg/L,1,0.8,0.0198,0.0021,
,SA007619-016,0.1326,,mg/L,1,0.9,0.0223,0.0015,30
,SA007619-017,0.1957,,mg/L,1,0.3,0.033,0.0014,30.01
,SA007619-018,0.1751,,mg/L,1,1.7,0.0295,0.001,30.02
,SA007619-019,0.1521,,mg/L,1,2.6,0.0257,0.0013,30
,SA007619-020,0.5198,,mg/L,1,1,0.0879,0.0013,30
,PATRON,0.5192,,mg/L,1,2.6,0.0204,0.0025,
,BLANCO,0.0038,,mg/L,1,83.8,0.0001,0.0012,
,BLANCO REACTIVO,0,,mg/L,1,16.9,-0.0004,0.001,
,SA007619-021,0.4373,,mg/L,1,0.9,0.0739,0.0014,30.02
,SA007619-022,0.5929,,mg/L,1,0.3,0.1003,0.0017,30.01
,SA007619-023,0.1538,,mg/L,1,0.8,0.0259,0.0014,30.02
,SA007619-024,0.1593,,mg/L,1,1.2,0.0269,0.0017,30.03
,SA007619-025,0.1525,,mg/L,1,3.2,0.0257,0.0017,30.01
,PATRON,0.5184,,mg/L,1,0.7,0.0204,0.0025,
,SA007619-026,0.1326,,mg/L,1,2.9,0.0224,0.0019,30.02
,SA007619-027,0.1967,,mg/L,1,1,0.0332,0.0016,30.03
,SA007619-028,0.0033,,mg/L,1,4.3,0.0005,0.0012,3
,SA007619-029,0.2625,,mg/L,1,1.3,0.0443,0.0013,30
,SA007619-030,0.2626,,mg/L,1,1.2,0.0443,0.0015,30
,PATRON,0.5182,,mg/L,1,2.3,0.0204,0.0024,
,BLANCO,0.0235,,mg/L,1,51.3,0.0009,0.001,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,0.0005,
,SA007619-031,0.0074,,mg/L,1,33.4,0.0012,0.0015,30
,SA007619-032,0.4371,,mg/L,1,0.3,0.0739,0.0006,30
,PATRON,0.5053,,mg/L,1,1.5,0.0192,0.003,
,BLANCO,-0.0335,,mg/L,1,24,-0.0013,0,
,BLANCO REACTIVO,0,,mg/L,1,26.4,-0.001,0.001,
