PATRON,4.9514,,mg/L,3.1,0.0509,1,1,1,0.0493,0.0509,0.0525
BLANCO,-0.0046,,mg/L,>100,-0.0001,1,1,1,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,2.5,-0.0018,1,1,1,-0.0019,-0.0018,-0.0019
FASE 1,0.0006,,mg/L,>100,0,1,1,1,0.0001,0.0001,-0.0001
FASE 2,0.0259,,mg/L,59.1,0.0003,1,1,1,0.0004,0.0003,0.0001
FASE 3,0.0162,,mg/L,41.6,0.0002,1,1,1,0.0002,0.0001,0.0001
VSP NORTE,0.0098,,mg/L,>100,0.0001,1,1,1,0,0.0002,0
CELDA 8.1,0.0014,,mg/L,>100,0,1,1,1,0,0,0.0001
CELDA 8.2,0.0046,,mg/L,>100,0,1,1,1,0,0.0002,0
CELDA 8.3,0.0436,,mg/L,9.3,0.0004,1,1,1,0.0005,0.0005,0.0004
PATRON,5.0059,,mg/L,3.2,0.0515,1,1,1,0.0531,0.0515,0.0498
BLANCO,-0.0373,,mg/L,34,-0.0004,1,1,1,-0.0003,-0.0004,-0.0005
BLANCO REACTIVO,0,,mg/L,1.9,-0.0017,1,1,1,-0.0017,-0.0017,-0.0017
