PATRON,0.1896,,mg/L,3.2,0.0088,-0.0017,1,1,1,0.0087,0.0086,0.0091
BLANCO,-0.0105,,mg/L,90.2,0.0003,-0.0002,1,1,1,0.0005,0,0.0003
BLANCO REACTIVO,0,,mg/L,17.2,-0.0015,0.0006,1,1,1,-0.0017,-0.0012,-0.0014
H KCA PO,0.0004,,mg/L,28.2,0.0008,0.0015,1,1,1,0.0007,0.0006,0.001
H KCA PO,0.0025,,mg/L,21.2,0.0008,0.0017,1,1,1,0.0009,0.0007,0.001
H KCA PO,0.0011,,mg/L,18.6,0.0008,0.0014,1,1,1,0.0007,0.001,0.0007
PATRON,0.1914,,mg/L,2.1,0.0089,-0.0023,1,1,1,0.0087,0.0089,0.0091
H KCA PO,-0.0078,,mg/L,28.9,0.0004,0.0017,1,1,1,0.0003,0.0004,0.0005
H KCA PO,-0.0021,,mg/L,44.3,0.0006,0.0014,1,1,1,0.001,0.0005,0.0004
PATRON,0.1897,,mg/L,3.2,0.0088,-0.0026,1,1,1,0.0086,0.0091,0.0087
BLANCO,-0.0054,,mg/L,61.5,0.0005,0.0016,1,1,1,0.0004,0.0009,0.0002
BLANCO REACTIVO,0,,mg/L,14.1,-0.0018,0.0003,1,1,1,-0.0016,-0.0018,-0.0021
M1 PO,-0.0001,,mg/L,41.9,0.0007,0.0038,1,1,1,0.0011,0.0007,0.0004
M2 PO,-0.0064,,mg/L,89.4,0.0005,0.0037,1,1,1,0.0008,0.0006,0
M3 PO,-0.0048,,mg/L,58.6,0.0005,0.0036,1,1,1,0.0004,0.0003,0.0009
M4 PO,-0.0128,,mg/L,61.2,0.0002,0.0037,1,1,1,0.0001,0.0003,0.0002
PATRON,0.1831,,mg/L,4,0.0085,0.0001,1,1,1,0.0089,0.0084,0.0083
P KCA PO,-0.0086,,mg/L,>100,0.0004,0.0039,1,1,1,0.0006,0.0007,-0.0001
PATRON,0.1957,,mg/L,2.6,0.0091,0.0011,1,1,1,0.0093,0.009,0.0089
BLANCO,-0.0091,,mg/L,48.3,0.0004,0.0031,1,1,1,0.0003,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,6.8,-0.0033,0.0012,1,1,1,-0.0035,-0.0034,-0.0031
CELDA 8,0.0027,,mg/L,42.7,0.0009,0.0055,1,1,1,0.0013,0.0006,0.0007
CANAL,-0.0057,,mg/L,17.8,0.0005,0.0051,1,1,1,0.0004,0.0006,0.0005
FASE 1,-0.0003,,mg/L,93.4,0.0007,0.0051,1,1,1,0.0013,0,0.0008
FASE 2,0.0155,,mg/L,18.2,0.0014,0.005,1,1,1,0.0016,0.0014,0.0011
FASE 3,0.0308,,mg/L,11.8,0.0021,0.006,1,1,1,0.0023,0.0021,0.0018
VSP NORTE,0.0094,,mg/L,32.4,0.0011,0.0061,1,1,1,0.0015,0.0011,0.0008
CELDA 8.1,-0.0054,,mg/L,48.8,0.0005,0.0066,1,1,1,0.0007,0.0002,0.0006
CELDA 8.2,0.0077,,mg/L,41.4,0.0011,0.0057,1,1,1,0.0011,0.0006,0.0015
CELDA 8.3,0.0044,,mg/L,15,0.0009,0.0061,1,1,1,0.0008,0.0009,0.0011
PATRON,0.1953,,mg/L,5.5,0.0091,0.0023,1,1,1,0.0085,0.0092,0.0095
BLANCO,-0.0047,,mg/L,29.5,0.0005,0.0037,1,1,1,0.0007,0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,8.8,-0.0035,0.0011,1,1,1,-0.0038,-0.0032,-0.0035
H KCA PE,-0.0037,,mg/L,40.7,0.0006,0.0074,1,1,1,0.0008,0.0006,0.0003
H KCA PE,0.001,,mg/L,21.3,0.0008,0.0067,1,1,1,0.0007,0.001,0.0006
H KCA PE,-0.0019,,mg/L,36.7,0.0007,0.0069,1,1,1,0.0009,0.0004,0.0007
PATRON,0.1893,,mg/L,2.9,0.0088,0.0026,1,1,1,0.009,0.0089,0.0085
H KCA PE,-0.0014,,mg/L,64.6,0.0007,0.0072,1,1,1,0.0012,0.0005,0.0004
H KCA PE,-0.0002,,mg/L,20.8,0.0007,0.0067,1,1,1,0.0006,0.0008,0.0008
PATRON,0.1811,,mg/L,1.6,0.0085,0.0032,1,1,1,0.0085,0.0086,0.0083
BLANCO,-0.0026,,mg/L,22.7,0.0006,0.0044,1,1,1,0.0006,0.0005,0.0008
BLANCO REACTIVO,0,,mg/L,5.8,-0.0038,0.0014,1,1,1,-0.0037,-0.0037,-0.0041
M1 PE,-0.0071,,mg/L,>100,0.0004,0.0079,1,1,1,0.0001,0.0012,0
M2 PE,-0.0074,,mg/L,30.9,0.0004,0.0076,1,1,1,0.0005,0.0003,0.0005
M3 PE,-0.0111,,mg/L,70.3,0.0003,0.0078,1,1,1,0.0001,0.0005,0.0003
M4 PE,0.0016,,mg/L,10.4,0.0008,0.0071,1,1,1,0.0009,0.0007,0.0008
PATRON,0.1876,,mg/L,1.5,0.0087,0.0027,1,1,1,0.0088,0.0088,0.0086
P KCA PE,-0.0166,,mg/L,>100,0,0.0079,1,1,1,0.0002,-0.0003,0.0002
PATRON,0.1845,,mg/L,3.1,0.0086,0.0034,1,1,1,0.0086,0.0083,0.0089
BLANCO,-0.0026,,mg/L,23.3,0.0006,0.0043,1,1,1,0.0006,0.0008,0.0005
BLANCO REACTIVO,0,,mg/L,4.3,-0.0043,0.0017,1,1,1,-0.0042,-0.0045,-0.0042
