PATRON,4.8646,,mg/L,0.7,0.0548,1,1,1,0.0549,0.0544,0.0551
BLANCO,0.0257,,mg/L,31.8,0.0003,1,1,1,0.0003,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,8.2,0.0036,1,1,1,0.0035,0.0039,0.0034
FASE 1,0.0684,,mg/L,13.1,0.0008,1,1,1,0.0007,0.0009,0.0008
PATRON,4.8844,,mg/L,0.5,0.055,1,1,1,0.0547,0.0551,0.0552
FASE 2,0.091,,mg/L,9.4,0.0011,1,1,1,0.0011,0.0009,0.0011
FASE 3,0.107,,mg/L,10.5,0.0012,1,1,1,0.0011,0.0012,0.0014
PATRON,4.9952,,mg/L,2.5,0.0563,1,1,1,0.0577,0.0561,0.0549
BLANCO,0.0002,,mg/L,>100,0,1,1,1,0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,2.3,0.0031,1,1,1,0.003,0.0031,0.0031
VSP NORTE,0.0273,,mg/L,34.7,0.0003,1,1,1,0.0002,0.0004,0.0003
CELDA 8.1,0.0512,,mg/L,20.7,0.0006,1,1,1,0.0005,0.0006,0.0007
CELDA 8.2,0.0762,,mg/L,27.7,0.0009,1,1,1,0.0012,0.0008,0.0007
CELDA 8.3,4.4926,,mg/L,1.7,0.0507,1,1,1,0.051,0.0515,0.0498
PATRON,4.9234,,mg/L,0.9,0.0555,1,1,1,0.0552,0.056,0.0552
BLANCO,0.0204,,mg/L,>100,0.0002,1,1,1,0.0005,0.0002,0
BLANCO REACTIVO,0,,mg/L,4.2,0.0029,1,1,1,0.0027,0.0029,0.0029
