PATRON,1.0035,,mg/L,0.8,0.1158,0.0022,0.1159,0.1149,0.1166
BLANCO,-0.0031,,mg/L,68.9,-0.0004,-0.0001,-0.0005,-0.0005,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0002,-0.0005,-0.0012,0.001
H KCA PO,-0.0046,,mg/L,22.6,-0.0005,0.0022,-0.0007,-0.0004,-0.0005
H KCA PO,-0.003,,mg/L,67.7,-0.0004,0.002,-0.0006,-0.0003,-0.0001
H KCA PO,0.0009,,mg/L,>100,0.0001,0.0015,0.0011,-0.0011,0.0003
PATRON,0.9871,,mg/L,0.1,0.1139,0.0029,0.1137,0.114,0.114
H KCA PO,-0.0064,,mg/L,56.2,-0.0007,0.0019,-0.0012,-0.0004,-0.0006
H KCA PO,-0.0105,,mg/L,19.3,-0.0012,0.0023,-0.0014,-0.001,-0.0012
PATRON,0.9911,,mg/L,0.6,0.1144,0.0027,0.1138,0.1151,0.1143
BLANCO,-0.0103,,mg/L,15.3,-0.0012,0.0005,-0.0014,-0.001,-0.0012
BLANCO REACTIVO,0,,mg/L,42,-0.0011,-0.0001,-0.0009,-0.0017,-0.0008
P KCA PO,-0.0004,,mg/L,>100,0,0.0028,0.0003,-0.0005,0.0001
H KCA PE,-0.0012,,mg/L,>100,-0.0001,0.0035,0.0002,-0.0001,-0.0004
H KCA PE,0.0006,,mg/L,>100,0.0001,0.0033,0.0001,0.0004,-0.0003
H KCA PE,-0.002,,mg/L,>100,-0.0002,0.0035,-0.0006,-0.0004,0.0003
PATRON,0.9876,,mg/L,0.8,0.114,0.0035,0.1129,0.1146,0.1145
H KCA PE,-0.0066,,mg/L,78.2,-0.0008,0.0038,-0.0004,-0.0014,-0.0004
H KCA PE,-0.007,,mg/L,45,-0.0008,0.004,-0.001,-0.0011,-0.0004
PATRON,1.0047,,mg/L,0.8,0.1128,0.0025,0.1134,0.1133,0.1118
BLANCO,0.0028,,mg/L,>100,0.0003,-0.0003,0.0002,0.0007,0
BLANCO REACTIVO,0,,mg/L,10.4,-0.002,0.0003,-0.0022,-0.0018,-0.0021
P KCA PE,-0.0074,,mg/L,41.9,-0.0008,0.0051,-0.0006,-0.0012,-0.0006
ELY P,-0.0002,,mg/L,>100,0,0.0045,-0.0007,0.0001,0.0005
PATRON,0.9947,,mg/L,0.6,0.1117,0.0048,0.1124,0.1111,0.1116
BLANCO,0.0003,,mg/L,>100,0,0.0022,0.0002,0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,16.8,-0.0024,0.0004,-0.0022,-0.0029,-0.0022
