PATRON,5.0537,,mg/L,0.6,0.0531,0.0534,0.0531,0.0527
BLANCO,0.0225,,mg/L,34.2,0.0002,0.0003,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,22.4,0.0002,0.0002,0.0002,0.0003
FASE 1,0.0252,,mg/L,18.3,0.0003,0.0003,0.0003,0.0002
FASE 2,0.0241,,mg/L,23.1,0.0003,0.0002,0.0003,0.0003
FASE 3,0.0278,,mg/L,4.9,0.0003,0.0003,0.0003,0.0003
VSP NORTE,0.0225,,mg/L,27.7,0.0002,0.0002,0.0002,0.0003
CELDA 8.1,0.0308,,mg/L,10.4,0.0003,0.0003,0.0003,0.0004
CELDA 8.2,0.0342,,mg/L,4.6,0.0004,0.0004,0.0004,0.0004
CELDA 8.3,0.0896,,mg/L,1.4,0.001,0.001,0.0009,0.001
PATRON,5.0083,,mg/L,0.2,0.0526,0.0526,0.0525,0.0527
BLANCO,0.0055,,mg/L,>100,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,17.5,0.0003,0.0003,0.0004,0.0003
