Analista,NR,,,,,,,,
Fecha de inicio,01:50 p. m. 18/12/2025  GMT: 07:50 p. m. 18/12/2025,,,,,,,,
Hoja de trabajo,SA007261_3,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4984,,mg/L,1,0.2,0.0196,0.0023,
,BLANCO,-0.0025,,mg/L,1,86.4,-0.0001,0.0003,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,-0.001,
,SA007261-001,0.1415,,mg/L,1,0.9,0.0239,0.0015,30
,SA007261-002,0.2168,,mg/L,1,0.4,0.0369,0.0011,30
,SA007261-003,0.2391,,mg/L,1,0.6,0.0407,0.0014,30.01
,SA007261-004,0.2362,,mg/L,1,1.8,0.0402,0.0011,30.01
,SA007261-005,0.1688,,mg/L,1,0.3,0.0286,0.0012,30
,PATRON,0.4885,,mg/L,1,2.1,0.0192,0.0005,
,SA007261-006,0.0043,,mg/L,1,33.1,0.0007,-0.0007,30.01
,SA007261-007,0.3009,,mg/L,1,0.6,0.0515,-0.0013,30.01
,SA007261-008,0.4469,,mg/L,1,0.9,0.0775,-0.0018,30.02
,SA007261-009,0.1162,,mg/L,1,0.7,0.0196,-0.001,30
,SA007261-010,0.1162,,mg/L,1,0.5,0.0196,-0.0008,30.01
,PATRON,0.5142,,mg/L,1,0.6,0.02,0.0012,
,BLANCO,0.0038,,mg/L,1,>100,0.0001,0.0004,
,BLANCO REACTIVO,0,,mg/L,1,22.5,0.0006,0.0001,
,SA007261-011,0.0495,,mg/L,1,1.1,0.0082,0.0013,30.01
,SA007261-012,0.0812,,mg/L,1,0.6,0.0135,0.0014,30.01
,SA007261-013,0.1809,,mg/L,1,0.7,0.0304,0.0008,30.02
,SA007261-014,0.2578,,mg/L,1,0.9,0.0438,0.0009,30.02
,SA007261-015,0.166,,mg/L,1,1.9,0.0278,0.0011,30.02
,PATRON,0.4829,,mg/L,1,0.4,0.0187,0.0013,
,SA007261-016,0.1368,,mg/L,1,1,0.0228,0.0004,30
,SA007261-017,0.1435,,mg/L,1,0.7,0.024,0.0002,30.01
,SA007261-018,0.1303,,mg/L,1,0.9,0.0218,0.0005,30
,SA007261-019,0.2943,,mg/L,1,0.7,0.0502,-0.0001,30
,SA007261-020,0.0007,,mg/L,1,>100,0.0001,0.0004,30
,PATRON,0.5156,,mg/L,1,1,0.02,0.0018,
,BLANCO,0.0006,,mg/L,1,>100,0,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,20.7,0.0007,0.0003,
,SA007261-021,0.0782,,mg/L,1,0.2,0.013,0.0002,30.01
,SA007261-022,0.1303,,mg/L,1,0.7,0.0217,0.0006,30.01
,SA007261-023,-0.0035,,mg/L,1,36.6,-0.0006,0.0006,30.04
,SA007261-024,0.1659,,mg/L,1,1.3,0.0278,0.0005,30.01
,SA007261-025,0.2227,,mg/L,1,0.4,0.0377,0.0004,30.03
,PATRON,0.4975,,mg/L,1,0.9,0.0193,0.0016,
,SA007261-026,0.1189,,mg/L,1,7.5,0.0198,0.0008,30
,PATRON,0.4854,,mg/L,1,1.5,0.0188,0.0016,
,BLANCO,-0.0044,,mg/L,1,>100,-0.0002,0,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0003,0.0002,
