PATRON,1.0063,,mg/L,0.4,0.0001,0.02,0.0201,0.02,0.0199
BLANCO,-0.0063,,mg/L,77.3,0.0001,-0.0001,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,14.5,0,-0.0003,-0.0003,-0.0003,-0.0004
H,0.1858,,mg/L,0.7,0,0.0037,0.0037,0.0037,0.0037
C1,0.1938,,mg/L,0.3,0,0.0039,0.0039,0.0039,0.0038
C2,0.1854,,mg/L,5.1,0.0002,0.0037,0.0035,0.0037,0.0039
PATRON,1.0065,,mg/L,0.6,0.0001,0.02,0.0201,0.0199,0.0199
BLANCO,-0.0056,,mg/L,69.3,0.0001,-0.0001,-0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,3.6,0,-0.0004,-0.0004,-0.0004,-0.0004
C3,0.189,,mg/L,2.7,0.0001,0.0038,0.0038,0.0039,0.0037
C4,0.1791,,mg/L,3.4,0.0001,0.0036,0.0034,0.0036,0.0037
T,0.1868,,mg/L,2,0.0001,0.0037,0.0038,0.0038,0.0036
PATRON,1.0082,,mg/L,0.2,0,0.02,0.0201,0.02,0.02
BLANCO,-0.0028,,mg/L,58.5,0,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,16.2,0.0001,-0.0004,-0.0003,-0.0005,-0.0005
DP1,0.3353,,mg/L,0.9,0.0001,0.0067,0.0067,0.0067,0.0066
DP2,0.303,,mg/L,1.4,0.0001,0.006,0.0061,0.006,0.006
DP3,0.1393,,mg/L,3.5,0.0001,0.0028,0.0028,0.0027,0.0028
PATRON,1.007,,mg/L,0.5,0.0001,0.02,0.0201,0.0199,0.0199
BLANCO,-0.008,,mg/L,10.3,0,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,15.9,0.0001,-0.0006,-0.0006,-0.0006,-0.0005
DP4,0.0621,,mg/L,6.5,0.0001,0.0012,0.0011,0.0013,0.0013
DP5,0.0412,,mg/L,8.5,0.0001,0.0008,0.0009,0.0009,0.0007
DP6,0.104,,mg/L,3.8,0.0001,0.0021,0.0021,0.0021,0.002
PATRON,1.0056,,mg/L,0.2,0,0.02,0.0199,0.0199,0.02
BLANCO,0.0001,,mg/L,>100,0.0001,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,5.4,0,-0.0006,-0.0006,-0.0007,-0.0006
ELY1,0.2251,,mg/L,1.1,0.0001,0.0045,0.0045,0.0045,0.0044
ELY2,0.2422,,mg/L,1.3,0.0001,0.0048,0.0049,0.0048,0.0048
ELY3,0.2484,,mg/L,1.9,0.0001,0.0049,0.005,0.0048,0.0049
PATRON,1.0058,,mg/L,1.8,0.0004,0.02,0.0202,0.0201,0.0196
BLANCO,0.0009,,mg/L,>100,0,0,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,17.5,0.0001,-0.0004,-0.0004,-0.0004,-0.0003
ELY4,0.2536,,mg/L,1,0,0.005,0.0051,0.005,0.0051
ELY5,0.2333,,mg/L,1.7,0.0001,0.0046,0.0047,0.0046,0.0046
PATRON,1.0059,,mg/L,0.2,0,0.02,0.02,0.02,0.0199
BLANCO,0.0039,,mg/L,67.6,0.0001,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,11.3,0,-0.0002,-0.0003,-0.0002,-0.0002
