PATRON,4.8777,,mg/L,0.6,0.053,0.0526,0.0532,0.053
BLANCO,-0.0278,,mg/L,4.6,-0.0003,-0.0003,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,42.4,-0.0003,-0.0004,-0.0002,-0.0002
FASE 1,0.0628,,mg/L,16.7,0.0007,0.0006,0.0008,0.0006
FASE 2,0.0542,,mg/L,14.6,0.0006,0.0006,0.0005,0.0007
FASE 3,0.0479,,mg/L,6.3,0.0005,0.0005,0.0005,0.0006
VSP NORTE,0.0508,,mg/L,22.8,0.0006,0.0007,0.0005,0.0005
CELDA 8.1,0.0483,,mg/L,15.2,0.0005,0.0006,0.0004,0.0006
CELDA 8.2,0.0601,,mg/L,9.8,0.0007,0.0007,0.0007,0.0006
CELDA 8.3,0.4267,,mg/L,3.2,0.0047,0.0049,0.0046,0.0046
PATRON,4.9464,,mg/L,0.7,0.0537,0.054,0.0532,0.0538
BLANCO,0.0413,,mg/L,36.2,0.0005,0.0006,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,30.2,0.0002,0.0002,0.0002,0.0001
