PATRON,4.964,,mg/L,1.1,0.051,0.0516,0.0509,0.0505
BLANCO,0.0458,,mg/L,17.3,0.0005,0.0004,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,7.2,0.0007,0.0007,0.0007,0.0006
FASE 1,0.0094,,mg/L,>100,0.0001,0,0.0001,0.0002
FASE 2,0.016,,mg/L,10.6,0.0002,0.0002,0.0002,0.0002
FASE 3,0.0341,,mg/L,8,0.0004,0.0003,0.0004,0.0004
VSP NORTE,0.0159,,mg/L,47.4,0.0002,0.0001,0.0001,0.0003
CELDA 8.1,0.0313,,mg/L,9.2,0.0003,0.0003,0.0004,0.0003
CELDA 8.2,0.0294,,mg/L,17.6,0.0003,0.0003,0.0004,0.0003
CELDA 8.3,0.068,,mg/L,11.8,0.0007,0.0007,0.0008,0.0006
PATRON,4.9069,,mg/L,0.4,0.0504,0.0503,0.0503,0.0506
BLANCO,0.0292,,mg/L,8.8,0.0003,0.0003,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,7.4,0.0011,0.0011,0.0011,0.0012
