PATRON,5.0254,,mg/L,1.2,0.0514,1,1,1,0.0513,0.0521,0.0509
BLANCO,0.0272,,mg/L,62.7,0.0003,1,1,1,0.0004,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,16.3,-0.0012,1,1,1,-0.0014,-0.0011,-0.0011
FASE 1,0.0195,,mg/L,55.5,0.0002,1,1,1,0.0003,0.0001,0.0002
FASE 2,0.0293,,mg/L,70.5,0.0003,1,1,1,0.0004,0.0001,0.0005
FASE 3,0.0085,,mg/L,92.9,0.0001,1,1,1,0.0001,0.0002,0
VSP NORTE,0.0127,,mg/L,37.1,0.0001,1,1,1,0.0001,0.0001,0.0002
CELDA 8.1,0.0213,,mg/L,44.6,0.0002,1,1,1,0.0003,0.0002,0.0002
CELDA 8.2,-0.0023,,mg/L,>100,0,1,1,1,-0.0001,0.0001,0
CELDA 8.3,0.0321,,mg/L,37.5,0.0003,1,1,1,0.0003,0.0005,0.0002
PATRON,4.9197,,mg/L,0.6,0.0504,1,1,1,0.0501,0.0507,0.0503
BLANCO,-0.0057,,mg/L,81,-0.0001,1,1,1,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,5.8,-0.0015,1,1,1,-0.0015,-0.0015,-0.0016
