PATRON,4.8748,,mg/L,0.2,0.0477,0.0476,0.0477,0.0478
BLANCO,0.0098,,mg/L,68.4,0.0001,0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,1.9,0.0008,0.0008,0.0008,0.0008
FASE 1,0.0515,,mg/L,43.1,0.0005,0.0007,0.0005,0.0003
FASE 2,0.0225,,mg/L,66.4,0.0002,0.0001,0.0002,0.0004
FASE 3,0.0036,,mg/L,>100,0,0.0001,0.0001,0
VSP NORTE,0.001,,mg/L,44,-0.0001,-0.0002,-0.0001,-0.0001
CELDA 8.1,0.0482,,mg/L,26.2,0.0005,0.0005,0.0003,0.0006
CELDA 8.2,0.0531,,mg/L,12.3,0.0005,0.0005,0.0005,0.0006
CELDA 8.3,0.128,,mg/L,7.8,0.0013,0.0012,0.0013,0.0014
PATRON,4.8866,,mg/L,0.6,0.0478,0.0475,0.0478,0.0481
BLANCO,-0.0015,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,8,0.0007,0.0007,0.0008,0.0007
