PATRON,5.0524,,mg/L,4.5,0.0553,0.0557,0.0575,0.0527
BLANCO,-0.01,,mg/L,66.4,-0.0001,-0.0002,0,-0.0001
BLANCO REACTIVO,0,,mg/L,57,0.0003,0.0003,0.0004,0.0001
CANAL,0.0195,,mg/L,>100,0.0002,0.0001,0,0.0005
FASE 1,0.0247,,mg/L,15.8,0.0003,0.0003,0.0002,0.0003
FASE 2,0.0189,,mg/L,45.3,0.0002,0.0003,0.0001,0.0003
FASE 3,0.0308,,mg/L,30.5,0.0003,0.0004,0.0002,0.0004
VSP NORTE,0.028,,mg/L,92,0.0003,0.0002,0.0006,0.0001
CELDA 8.1,0.0319,,mg/L,24.3,0.0004,0.0003,0.0003,0.0005
CELDA 8.2,0.0276,,mg/L,46.8,0.0003,0.0004,0.0001,0.0004
CELDA 8.3,0.3193,,mg/L,4.9,0.0036,0.0036,0.0037,0.0034
PATRON,4.905,,mg/L,0.4,0.0537,0.0535,0.0537,0.0539
BLANCO,0.023,,mg/L,64.1,0.0003,0.0003,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,49.1,0.0005,0.0002,0.0007,0.0004
