PATRON,5.0653,,mg/L,0.3,0.0512,0.0514,0.0512,0.0511
BLANCO,0.0009,,mg/L,>100,0,-0.0002,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0,0.0002
CANAL,0.0236,,mg/L,66.9,0.0002,0.0003,0.0003,0.0001
FASE 1,0.0123,,mg/L,>100,0.0001,-0.0001,0.0003,0.0003
FASE 2,0.0491,,mg/L,42.6,0.0005,0.0007,0.0004,0.0003
FASE 3,0.0236,,mg/L,18.5,0.0002,0.0002,0.0003,0.0002
VSP NORTE,0.0509,,mg/L,24.2,0.0005,0.0004,0.0006,0.0006
CELDA 8.1,0.0403,,mg/L,40.7,0.0004,0.0005,0.0005,0.0002
CELDA 8.2,0.0562,,mg/L,29.7,0.0006,0.0005,0.0008,0.0004
CELDA 8.3,0.0834,,mg/L,11.6,0.0008,0.001,0.0008,0.0008
PATRON,4.9321,,mg/L,11.8,0.0499,0.0535,0.0531,0.0431
BLANCO,-0.0057,,mg/L,>100,-0.0001,-0.0001,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,52.9,0.0003,0.0002,0.0003,0.0005
