Analista,,,,,,,,,
Fecha de inicio,09/03/2023 05:49 p. m.  GMT: 09/03/2023 11:49 p. m.,,,,,,,,
Hoja de trabajo,SA000606_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0051,,mg/L,0.8,0.1235,0.1234,0.1226,0.1245
,BLANCO,-0.001,,mg/L,>100,-0.0001,0,-0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,0.0003,0.0005
,SA000606-001,1.4712,,mg/L,4.3,0.0074,0.0076,0.007,0.0075
,SA000606-002,1.3899,,mg/L,2.9,0.0069,0.007,0.0071,0.0067
,SA000606-003,1.715,,mg/L,6.1,0.0086,0.0092,0.0085,0.0082
,SA000606-004,1.8432,,mg/L,4.2,0.0092,0.0097,0.0091,0.0089
,SA000606-005,1.3046,,mg/L,2.2,0.0065,0.0064,0.0066,0.0066
,PATRON,1.0147,,mg/L,0.8,0.1247,0.125,0.1236,0.1255
,SA000606-006,1.9224,,mg/L,0.4,0.0097,0.0097,0.0098,0.0098
,SA000606-007,1.4938,,mg/L,0.7,0.0075,0.0075,0.0074,0.0075
,SA000606-008,13.5266,,mg/L,1.1,0.0674,0.0676,0.0667,0.0681
,SA000606-009,6.2638,,mg/L,2.5,0.0317,0.0308,0.0319,0.0323
,SA000606-010,3.099,,mg/L,1.4,0.0157,0.0154,0.0157,0.0158
,PATRON,1.0148,,mg/L,0.4,0.1247,0.125,0.1248,0.1242
,BLANCO,0.0003,,mg/L,>100,0,0,0,0.0001
,BLANCO REACTIVO,0,,mg/L,31.2,0.0004,0.0004,0.0002,0.0005
,SA000606-011,2.7614,,mg/L,1.4,0.0139,0.0138,0.0141,0.0137
,SA000606-012,3.6816,,mg/L,1.5,0.0184,0.0184,0.0187,0.0181
,SA000606-013,2.7715,,mg/L,0.7,0.0139,0.0139,0.0138,0.014
,SA000606-014,2.6911,,mg/L,1.1,0.0136,0.0137,0.0135,0.0138
,SA000606-015,4.5181,,mg/L,1.5,0.0225,0.0228,0.0226,0.0221
,PATRON,0.988,,mg/L,1.2,0.1215,0.1226,0.122,0.1198
,SA000606-016,6.6623,,mg/L,0.5,0.0338,0.0339,0.0338,0.0336
,SA000606-017,2.0396,,mg/L,2.1,0.0104,0.0105,0.0104,0.0101
,SA000606-018,3.5673,,mg/L,1.4,0.0181,0.0178,0.0181,0.0184
,SA000606-019,5.4758,,mg/L,0.4,0.0274,0.0273,0.0274,0.0274
,SA000606-020,1.7741,,mg/L,0.9,0.0089,0.0088,0.009,0.0089
,PATRON,1.0087,,mg/L,1.2,0.124,0.124,0.1255,0.1224
,BLANCO,-0.0016,,mg/L,22.2,-0.0002,-0.0002,-0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,37.9,0.0002,0.0003,0.0001,0.0002
,SA000606-021,3.594,,mg/L,2,0.018,0.0182,0.0183,0.0176
,SA000606-022,0.1493,,mg/L,1.4,0.0007,0.0007,0.0008,0.0007
,SA000606-023,15.6569,,mg/L,0.5,0.0786,0.0781,0.0789,0.0788
,SA000606-024,2.4539,,mg/L,1.1,0.0124,0.0125,0.0124,0.0122
,SA000606-025,84.8825,,mg/L,1.4,0.3802,0.38,0.375,0.3856
,PATRON,1.0122,,mg/L,2,0.1244,0.1271,0.1222,0.1239
,SA000606-026,2.4648,,mg/L,1.5,0.0124,0.0126,0.0123,0.0123
,SA000606-027,2.1821,,mg/L,3.1,0.011,0.0112,0.0106,0.0111
,SA000606-028,1.3529,,mg/L,2.3,0.0068,0.007,0.0067,0.0067
,SA000606-029,1.915,,mg/L,1.4,0.0097,0.0097,0.0098,0.0095
,SA000606-030,1.4864,,mg/L,2.6,0.0075,0.0073,0.0074,0.0077
,PATRON,0.9824,,mg/L,0.4,0.1208,0.1203,0.1207,0.1214
,BLANCO,0.0001,,mg/L,>100,0,0.0001,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0006,0.0001,0
,SA000606-031,14.9842,,mg/L,1.1,0.0742,0.0745,0.0733,0.0748
,SA000606-032,0.1337,,mg/L,14.8,0.0007,0.0006,0.0007,0.0008
,PATRON,1.0056,,mg/L,1.3,0.1236,0.122,0.1237,0.1251
,BLANCO,-0.0002,,mg/L,>100,0,0.0001,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,44.7,0.0003,0.0004,0.0003,0.0001
