Analista,ACG,,,,,,,,
Fecha de inicio,04/05/2023 05:03 a. m.  GMT: 04/05/2023 11:03 a. m.,,,,,,,,
Hoja de trabajo,SA0001037_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9979,,mg/L,0.2,0.1241,0.1238,0.1244,0.1241
,BLANCO,-0.002,,mg/L,24.2,-0.0002,-0.0002,-0.0003,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0002,-0.0001
,SA001037-001,51.1497,,mg/L,0.5,0.2482,0.2483,0.2493,0.2469
,SA001037-002,49.947,,mg/L,0.6,0.2411,0.2398,0.241,0.2427
,SA001037-003,39.0439,,mg/L,0.1,0.1929,0.1931,0.1925,0.193
,SA001037-004,0.0818,,mg/L,67.8,0.0004,0.0005,0.0006,0.0001
,SA001037-005,18.9166,,mg/L,0.3,0.0951,0.0948,0.0951,0.0953
,PATRON,0.9863,,mg/L,0.5,0.1227,0.1222,0.1233,0.1225
,SA001037-006,22.2419,,mg/L,0.4,0.1131,0.1128,0.1136,0.1128
,SA001037-007,20.7564,,mg/L,0.8,0.1038,0.1029,0.1046,0.1039
,SA001037-008,43.3365,,mg/L,0.6,0.211,0.2095,0.2119,0.2116
,SA001037-009,38.0534,,mg/L,0.3,0.1882,0.1885,0.1877,0.1886
,SA001037-010,6.9531,,mg/L,0.3,0.0351,0.0351,0.035,0.0353
,PATRON,0.9866,,mg/L,0.1,0.1227,0.1228,0.1226,0.1227
,BLANCO,0.0042,,mg/L,23.3,0.0005,0.0006,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,33.8,0.0005,0.0003,0.0004,0.0006
,SA001037-011,6.7559,,mg/L,0.5,0.0341,0.0339,0.0342,0.0343
,SA001037-012,9.4338,,mg/L,0.4,0.0476,0.0474,0.0476,0.0477
,SA001037-013,10.1473,,mg/L,0.7,0.051,0.0506,0.0513,0.0512
,SA001037-014,0.3493,,mg/L,16.9,0.0018,0.0019,0.0014,0.002
,SA001037-015,15.4862,,mg/L,0.6,0.0781,0.0779,0.0777,0.0786
,PATRON,1.0054,,mg/L,0.1,0.119,0.1191,0.119,0.1189
,SA001037-016,14.169,,mg/L,0.5,0.068,0.0683,0.0679,0.0677
,SA001037-017,9.915,,mg/L,0.4,0.0474,0.0472,0.0475,0.0476
,SA001037-018,15.1148,,mg/L,0.6,0.0727,0.0727,0.0731,0.0723
,PATRON,0.9992,,mg/L,0.5,0.1183,0.1189,0.1182,0.1179
,BLANCO,-0.0005,,mg/L,>100,-0.0001,0.0003,-0.0002,-0.0003
,BLANCO REACTIVO,0,,mg/L,82,-0.0002,-0.0001,-0.0003,-0.0001
