Analista,NR,,,,,,,,
Fecha de inicio,04:10 a. m. 15/02/2026  GMT: 10:10 a. m. 15/02/2026,,,,,,,,
Hoja de trabajo,SA008007,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4871,,mg/L,1,1.7,0.0172,-0.0031,
,BLANCO,0.0034,,mg/L,1,>100,0.0001,-0.001,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0003,
,SA008007-001,0.0596,,mg/L,1,2.2,0.009,-0.001,30
,SA008007-002,0.2171,,mg/L,1,1.1,0.0327,-0.0013,30.01
,SA008007-003,0.0959,,mg/L,1,2.4,0.0145,-0.0015,30
,SA008007-004,0.1124,,mg/L,1,1.2,0.017,-0.0016,30.01
,SA008007-005,0.0596,,mg/L,1,5.2,0.009,-0.001,30
,PATRON,0.4964,,mg/L,1,3.4,0.0175,-0.0035,
,SA008007-006,0.0939,,mg/L,1,2.4,0.0142,-0.0012,30
,SA008007-007,0.0038,,mg/L,1,27.7,0.0006,-0.001,30
,SA008007-008,0.0789,,mg/L,1,2.4,0.012,-0.0006,30
,SA008007-009,0.1516,,mg/L,1,1,0.0229,-0.0007,30
,SA008007-010,0.1071,,mg/L,1,1.9,0.0162,-0.0009,30
,PATRON,0.5043,,mg/L,1,3.6,0.0178,-0.0028,
,BLANCO,-0.0004,,mg/L,1,>100,0,0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0006,-0.0008,
,SA008007-011,0.0369,,mg/L,1,5.6,0.0056,-0.0008,30
,SA008007-012,0.064,,mg/L,1,2.9,0.0097,-0.0012,30
,SA008007-013,0.0347,,mg/L,1,6.1,0.0053,-0.001,30
,SA008007-014,0.1042,,mg/L,1,1.1,0.0158,-0.001,30
,SA008007-015,0.0804,,mg/L,1,2.5,0.0122,-0.0007,30
,PATRON,0.495,,mg/L,1,1.5,0.0175,-0.0038,
,SA008007-016,0.0839,,mg/L,1,3.2,0.0127,-0.0022,30
,SA008007-017,0.0589,,mg/L,1,1.8,0.0089,-0.0017,30
,SA008007-018,0.2099,,mg/L,1,1.5,0.0316,-0.0023,3
,SA008007-019,0.0795,,mg/L,1,0.2,0.012,-0.0023,30
,SA008007-020,0.061,,mg/L,1,1.6,0.0093,-0.0021,30
,PATRON,0.5109,,mg/L,1,3.5,0.018,-0.0039,
,BLANCO,-0.0032,,mg/L,1,>100,-0.0001,-0.0021,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0007,
,SA008007-021,0.0058,,mg/L,1,39.1,0.0009,-0.002,30
,SA008007-022,0.0031,,mg/L,1,>100,0.0005,-0.0021,3
,SA008007-023,0.0561,,mg/L,1,8.8,0.0085,-0.0027,30
,SA008007-024,0.0418,,mg/L,1,3.1,0.0063,-0.0021,30
,SA008007-025,0.0758,,mg/L,1,4.3,0.0115,-0.0023,30
,PATRON,0.4873,,mg/L,1,1.1,0.0172,-0.0028,
,SA008007-026,0.1897,,mg/L,1,0.5,0.0286,-0.0015,30
,SA008007-027,0.0086,,mg/L,1,27.9,0.0013,-0.0018,3
,SA008007-028,0.1241,,mg/L,1,4.1,0.0188,-0.0014,30
,SA008007-029,0.1386,,mg/L,1,2.4,0.021,-0.0014,30
,SA008007-030,0.0905,,mg/L,1,0.8,0.0137,-0.0013,30.01
,PATRON,0.4823,,mg/L,1,1.4,0.017,-0.0029,
,BLANCO,0.0011,,mg/L,1,>100,0,-0.0015,
,BLANCO REACTIVO,0,,mg/L,1,9.3,0.0007,-0.0009,
,SA008007-031,0.0565,,mg/L,1,1.7,0.0086,-0.0018,30
,SA008007-032,0.4382,,mg/L,1,0.5,0.0654,-0.0027,3
,PATRON,0.4995,,mg/L,1,2.6,0.0176,-0.0044,
,BLANCO,0.0039,,mg/L,1,>100,0.0001,-0.0018,
,BLANCO REACTIVO,0,,mg/L,1,26.2,0.0012,-0.0007,
