PATRON,5.0275,,mg/L,0.8,0.0514,1,1,1,0.0511,0.0513,0.0519
BLANCO,-0.0907,,mg/L,3.9,-0.0009,1,1,1,-0.0009,-0.0009,-0.001
BLANCO REACTIVO,0,,mg/L,15,-0.0006,1,1,1,-0.0005,-0.0007,-0.0006
FASE 1,0.0262,,mg/L,43,0.0003,1,1,1,0.0004,0.0002,0.0002
FASE 2,0.0216,,mg/L,38.9,0.0002,1,1,1,0.0003,0.0002,0.0002
FASE 3,0.0355,,mg/L,23.5,0.0004,1,1,1,0.0003,0.0004,0.0004
VSP NORTE,0.0126,,mg/L,67,0.0001,1,1,1,0.0002,0.0001,0.0001
CELDA 8.1,0.0284,,mg/L,35.5,0.0003,1,1,1,0.0003,0.0002,0.0004
CELDA 8.2,0.0359,,mg/L,52.4,0.0004,1,1,1,0.0005,0.0004,0.0002
CELDA 8.3,0.1763,,mg/L,7.5,0.0018,1,1,1,0.0017,0.0019,0.0019
PATRON,5.1286,,mg/L,1,0.0524,1,1,1,0.0521,0.0522,0.053
BLANCO,0.0278,,mg/L,75.8,0.0003,1,1,1,0.0005,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,20.7,-0.0007,1,1,1,-0.0007,-0.0009,-0.0006
