PATRON,4.9067,,mg/L,1,0.048,1,1,1,0.0485,0.0475,0.048
BLANCO,-0.0135,,mg/L,53.7,-0.0001,1,1,1,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,23.4,-0.0014,1,1,1,-0.0011,-0.0014,-0.0018
FASE 1,0.0084,,mg/L,>100,0.0001,1,1,1,0.0001,-0.0001,0.0002
FASE 2,0.0099,,mg/L,>100,0.0001,1,1,1,0.0003,0,0
FASE 3,0.005,,mg/L,>100,0,1,1,1,0.0001,-0.0001,0.0001
VSP NORTE,0.0249,,mg/L,64.5,0.0002,1,1,1,0.0004,0.0001,0.0003
CELDA 8.1,0.0211,,mg/L,68.6,0.0002,1,1,1,0.0001,0.0002,0.0003
CELDA 8.2,0.015,,mg/L,65.2,0.0001,1,1,1,0.0001,0.0001,0.0003
CELDA 8.3,0.0606,,mg/L,19.9,0.0006,1,1,1,0.0006,0.0005,0.0007
PATRON,4.9402,,mg/L,2.8,0.0484,1,1,1,0.0474,0.0478,0.0499
BLANCO,-0.0112,,mg/L,>100,-0.0001,1,1,1,-0.0002,0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,10.3,-0.0015,1,1,1,-0.0016,-0.0013,-0.0015
