PATRON,0.483,,mg/L,1.3,0.0578,0.004,1,1,1,0.0577,0.0571,0.0586
BLANCO,0.0019,,mg/L,>100,0.0002,-0.0006,1,1,1,-0.0006,-0.0002,0.0016
BLANCO REACTIVO,0,,mg/L,71.6,-0.001,0.0002,1,1,1,-0.0018,-0.0006,-0.0005
CELDA 8,0.0031,,mg/L,41.3,0.0004,0.0031,1,1,1,0.0006,0.0003,0.0003
CANAL,-0.0009,,mg/L,>100,-0.0001,0.0031,1,1,1,0.0002,-0.0009,0.0004
FASE 1,-0.0002,,mg/L,>100,0,0.0031,1,1,1,0.0001,0,-0.0002
PATRON,0.4916,,mg/L,2.9,0.0588,0.0042,1,1,1,0.0606,0.0573,0.0584
FASE 2,-0.0117,,mg/L,52.6,-0.0015,0.0044,1,1,1,-0.0023,-0.0007,-0.0014
FASE 3,-0.02,,mg/L,27.2,-0.0026,0.0047,1,1,1,-0.0033,-0.0021,-0.0022
PATRON,0.5026,,mg/L,0.6,0.06,0.0046,1,1,1,0.0596,0.0602,0.0602
BLANCO,-0.0067,,mg/L,68,-0.0008,0.0015,1,1,1,-0.0014,-0.0008,-0.0003
BLANCO REACTIVO,0,,mg/L,18.3,-0.0023,0.0002,1,1,1,-0.0028,-0.0022,-0.0019
VSP NORTE,-0.0027,,mg/L,>100,-0.0003,0.0036,1,1,1,-0.0013,-0.0007,0.0009
CELDA 8.1,0.0048,,mg/L,>100,0.0006,0.0028,1,1,1,0.0015,0.0005,-0.0002
CELDA 8.2,0.0024,,mg/L,>100,0.0003,0.0032,1,1,1,-0.0009,0.0012,0.0005
CELDA 8.3,-0.0047,,mg/L,94.6,-0.0006,0.0047,1,1,1,-0.0009,0.0001,-0.001
PATRON,0.4885,,mg/L,2,0.0584,0.0055,1,1,1,0.0594,0.0587,0.0571
S. RICA,-0.0211,,mg/L,45.2,-0.0027,0.006,1,1,1,-0.0013,-0.0032,-0.0036
PATRON,0.488,,mg/L,1.7,0.0583,0.0058,1,1,1,0.0594,0.0583,0.0574
BLANCO,0.0039,,mg/L,>100,0.0005,0.0021,1,1,1,0.0013,-0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,21.8,-0.0023,-0.0001,1,1,1,-0.0023,-0.0028,-0.0018
TRITURADORA,-0.0049,,mg/L,>100,-0.0006,0.0046,1,1,1,0.0002,0.0006,-0.0026
VICTORIA,0.002,,mg/L,>100,0.0003,0.0031,1,1,1,0.0001,-0.0002,0.0008
CELDA 1,-0.0103,,mg/L,71.4,-0.0013,0.005,1,1,1,-0.0022,-0.0014,-0.0004
CELDA 2,-0.0078,,mg/L,>100,-0.001,0.0048,1,1,1,-0.0002,-0.0007,-0.0021
CELDA 3,-0.0084,,mg/L,40.7,-0.0011,0.0049,1,1,1,-0.0007,-0.0009,-0.0016
CELDA 4A,-0.0075,,mg/L,54.5,-0.001,0.005,1,1,1,-0.0014,-0.0004,-0.0011
CELDA 4B,0,,mg/L,>100,0,0.0039,1,1,1,0.0011,-0.0008,-0.0002
CELDA 5A,-0.0082,,mg/L,>100,-0.001,0.0052,1,1,1,-0.0007,0,-0.0024
CELDA 5B,-0.0036,,mg/L,>100,-0.0005,0.0043,1,1,1,-0.001,-0.0007,0.0003
PATRON,0.4886,,mg/L,1.1,0.0558,0.006,1,1,1,0.0565,0.0556,0.0553
BLANCO,-0.0024,,mg/L,>100,-0.0003,0.002,1,1,1,-0.0013,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,>100,-0.0009,0.0011,1,1,1,0.0001,-0.002,-0.0006
