PATRON,4.8741,,mg/L,1.5,0.0486,0.048,0.0484,0.0495
BLANCO,0.0033,,mg/L,>100,0,0.0001,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,7.8,-0.001,-0.001,-0.0011,-0.0011
FASE 1,0.001,,mg/L,>100,-0.0001,-0.0002,-0.0001,0.0001
FASE 2,0.001,,mg/L,>100,0,0,-0.0001,0
FASE 3,0.0112,,mg/L,>100,0.0001,0.0002,0,0.0002
VSP NORTE,0.0168,,mg/L,35.1,0.0002,0.0002,0.0001,0.0002
CELDA 8.1,0.0257,,mg/L,22.9,0.0003,0.0002,0.0002,0.0003
CELDA 8.2,0.0186,,mg/L,50.5,0.0002,0.0003,0.0001,0.0002
CELDA 8.3,0.2379,,mg/L,9.6,0.0024,0.0026,0.0021,0.0025
PATRON,5.0423,,mg/L,0.4,0.0503,0.0502,0.0505,0.0501
BLANCO,-0.009,,mg/L,80.8,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,6.8,-0.0018,-0.0018,-0.0017,-0.0019
