Analista,ACG,,,,,,,,
Fecha de inicio,13/04/2023 05:56 a. m.  GMT: 13/04/2023 11:56 a. m.,,,,,,,,
Hoja de trabajo,SA000947-6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9919,,mg/L,0.4,0.13,0.1301,0.1294,0.1304
,BLANCO,0.0019,,mg/L,39.9,0.0002,0.0002,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0.0004,-0.0001
,SA000947-001,4.7829,,mg/L,0.6,0.0252,0.025,0.0252,0.0253
,SA000947-002,5.3008,,mg/L,0.2,0.0279,0.0279,0.028,0.0279
,SA000947-003,14.4332,,mg/L,0.5,0.0764,0.0764,0.0761,0.0768
,SA000947-004,28.7211,,mg/L,0.2,0.1502,0.1506,0.15,0.15
,SA000947-005,3.207,,mg/L,0.7,0.0169,0.0169,0.017,0.0168
,PATRON,0.9948,,mg/L,0.6,0.1303,0.1308,0.1308,0.1294
,SA000947-006,9.9484,,mg/L,0.6,0.0524,0.0526,0.0521,0.0527
,SA000947-007,3.1756,,mg/L,1.7,0.0167,0.0165,0.0166,0.017
,SA000947-008,1.4864,,mg/L,1.7,0.0078,0.0079,0.0079,0.0077
,SA000947-009,1.5901,,mg/L,0.7,0.0084,0.0083,0.0084,0.0084
,SA000947-010,1.65,,mg/L,1,0.0087,0.0086,0.0087,0.0088
,PATRON,0.9979,,mg/L,0.8,0.1307,0.1318,0.1305,0.1299
,BLANCO,0.0003,,mg/L,>100,0,0.0001,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0.0001,0
,SA000947-011,1.7329,,mg/L,0.5,0.0091,0.0091,0.0091,0.0091
,SA000947-012,3.1047,,mg/L,0.3,0.0164,0.0163,0.0164,0.0164
,SA000947-013,5.3929,,mg/L,1,0.0284,0.0282,0.0287,0.0283
,SA000947-014,2.9118,,mg/L,0.8,0.0153,0.0155,0.0153,0.0152
,SA000947-015,2.6719,,mg/L,0.9,0.0141,0.0139,0.0141,0.0142
,PATRON,0.992,,mg/L,0.3,0.13,0.1297,0.1304,0.1298
,SA000947-016,5.2929,,mg/L,0.8,0.0279,0.0277,0.0277,0.0281
,SA000947-017,3.4584,,mg/L,0.4,0.0182,0.0183,0.0181,0.0182
,SA000947-018,3.4594,,mg/L,0.4,0.0182,0.0181,0.0182,0.0183
,SA000947-019,4.6468,,mg/L,0.4,0.0244,0.0243,0.0245,0.0245
,SA000947-020,10.4353,,mg/L,0.2,0.0551,0.0551,0.0552,0.055
,PATRON,0.9919,,mg/L,0.6,0.13,0.1307,0.1301,0.1291
,BLANCO,0.0011,,mg/L,29.1,0.0001,0.0002,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,-0.0001,0
,SA000947-021,7.0225,,mg/L,0.7,0.037,0.0368,0.0373,0.0369
,SA000947-022,4.9819,,mg/L,0.7,0.0262,0.0261,0.0264,0.0261
,SA000947-023,13.4473,,mg/L,0.3,0.0709,0.0706,0.071,0.071
,SA000947-024,9.2933,,mg/L,0.7,0.0491,0.0492,0.0494,0.0487
,SA000947-025,19.158,,mg/L,0.8,0.101,0.1019,0.1003,0.1008
,PATRON,0.9836,,mg/L,0.2,0.1289,0.129,0.129,0.1287
,SA000947-026,17.6023,,mg/L,0.2,0.0929,0.0931,0.0927,0.093
,SA000947-027,4.3071,,mg/L,0.7,0.0227,0.0229,0.0227,0.0226
,SA000947-028,4.1913,,mg/L,0.8,0.0221,0.0223,0.0219,0.0221
,SA000947-029,0.0092,,mg/L,>100,0,0.0002,0.0001,-0.0001
,SA000947-030,0.1481,,mg/L,7.6,0.0008,0.0008,0.0007,0.0008
,PATRON,0.9819,,mg/L,0.5,0.1287,0.1289,0.1291,0.128
,BLANCO,0.001,,mg/L,42.5,0.0001,0.0002,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0002,0,0
,SA000947-031,4.7718,,mg/L,1.1,0.0251,0.0254,0.0251,0.0248
,SA000947-032,26.3582,,mg/L,0.8,0.1382,0.1374,0.1379,0.1394
,PATRON,0.993,,mg/L,0.9,0.1301,0.1294,0.1295,0.1314
,BLANCO,-0.0007,,mg/L,61.6,-0.0001,-0.0002,0,-0.0001
