PATRON,0.0496,,mg/L,3.7,0.0029,-0.0006,0.0028,0.003,0.0028
BLANCO,0.0044,,mg/L,32.8,0.0005,0.0008,0.0004,0.0007,0.0004
BLANCO REACTIVO,0,,mg/L,42.9,0.0005,0.001,0.0006,0.0005,0.0002
H KCA PO,0.0264,,mg/L,32,0.0009,0.0021,0.0007,0.0012,0.0007
H KCA PO,0.0264,,mg/L,35.3,0.0016,0.0008,0.001,0.0016,0.0022
H KCA PO,0.0264,,mg/L,18.7,0.0012,0.0018,0.0014,0.001,0.0013
PATRON,0.0457,,mg/L,7.3,0.0027,-0.0011,0.0028,0.0027,0.0025
H KCA PO,0.0264,,mg/L,24.5,0.0013,0.0018,0.0012,0.0011,0.0016
H KCA PO,0.0264,,mg/L,75,0.0017,-0.0008,0.0026,0.0021,0.0003
PATRON,0.0499,,mg/L,5.3,0.0029,-0.0014,0.0031,0.0028,0.0028
BLANCO,-0.0044,,mg/L,>100,0,-0.0007,0.0001,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,28.2,0.0008,0.0007,0.0006,0.001,0.0008
M1 PO,0.0122,,mg/L,10.1,0.0009,0.0017,0.0008,0.001,0.0009
M2 PO,0.0109,,mg/L,36.4,0.0008,0.0014,0.0009,0.0011,0.0005
M3 PO,0.0028,,mg/L,44.7,0.0004,0.0013,0.0002,0.0006,0.0004
M4 PO,-0.0067,,mg/L,56.1,-0.0001,0.0015,0,-0.0001,-0.0001
PATRON,0.0506,,mg/L,7.8,0.0029,-0.0023,0.0029,0.0028,0.0032
P KCA PO,0.0009,,mg/L,>100,0.0003,-0.0011,0.0007,0.0004,-0.0002
PATRON,0.0485,,mg/L,4.4,0.0028,-0.0022,0.003,0.0028,0.0027
BLANCO,-0.002,,mg/L,54.9,0.0002,-0.0006,0.0003,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,38,0.0009,0.0005,0.0008,0.0013,0.0006
CELDA 8,0.0161,,mg/L,6.1,0.0011,0.0012,0.0011,0.0012,0.0011
CANAL,0.0153,,mg/L,8.6,0.0011,0.0013,0.001,0.0011,0.0011
FASE 1,0.0149,,mg/L,9.5,0.0011,0.0014,0.0011,0.0009,0.0011
FASE 2,0.0227,,mg/L,3.1,0.0015,0.001,0.0014,0.0015,0.0015
FASE 3,0.0222,,mg/L,1,0.0014,0.0007,0.0014,0.0015,0.0014
VSP NORTE,0.0358,,mg/L,18.1,0.0022,0.0013,0.0023,0.0025,0.0017
CELDA 8.1,0.0187,,mg/L,9.4,0.0013,0.0007,0.0014,0.0013,0.0011
CELDA 8.2,0.017,,mg/L,19.4,0.0012,0.0004,0.0012,0.0014,0.0009
CELDA 8.3,0.0215,,mg/L,9.7,0.0014,0.0002,0.0013,0.0014,0.0015
S. RICA,0.0176,,mg/L,15.3,0.0012,0.0011,0.0011,0.0014,0.0011
PATRON,0.0517,,mg/L,10.5,0.003,-0.0025,0.0034,0.0029,0.0027
BLANCO,0.0054,,mg/L,47.2,0.0006,-0.0009,0.0004,0.0004,0.0009
BLANCO REACTIVO,0,,mg/L,34.6,-0.0009,0.0006,-0.0005,-0.0011,-0.0011
H KCA PE,0.0138,,mg/L,34.2,0.001,0.0031,0.0006,0.0011,0.0013
H KCA PE,0.0138,,mg/L,8,0.001,0.0037,0.001,0.0009,0.001
H KCA PE,0.0138,,mg/L,21.2,0.0009,0.0033,0.0011,0.0009,0.0007
PATRON,0.0478,,mg/L,0.5,0.0028,-0.0006,0.0028,0.0028,0.0028
H KCA PE,0.0138,,mg/L,16.5,0.0008,0.0034,0.0007,0.0009,0.0007
H KCA PE,0.0138,,mg/L,27.2,0.0008,0.004,0.0006,0.0007,0.001
PATRON,0.0498,,mg/L,8,0.0029,-0.0004,0.0027,0.0029,0.0031
BLANCO,-0.0064,,mg/L,>100,-0.0001,0.0002,0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,32.3,-0.0002,0.0003,-0.0002,-0.0003,-0.0002
M1 PE,-0.0041,,mg/L,>100,0.0001,0.003,-0.0001,0,0.0003
M2 PE,-0.0051,,mg/L,>100,0,0.0028,-0.0001,0,0.0001
M3 PE,-0.009,,mg/L,>100,-0.0002,0.0026,-0.0003,-0.0004,0.0001
M4 PE,-0.0074,,mg/L,>100,-0.0001,0.0025,-0.0001,-0.0004,0.0001
PATRON,0.0463,,mg/L,7.6,0.0023,-0.0004,0.0022,0.0025,0.0023
P KCA PE,0.0045,,mg/L,35.4,0.0002,0.0039,0.0001,0.0002,0.0002
PATRON,0.0478,,mg/L,9.5,0.0024,-0.0003,0.0027,0.0022,0.0024
BLANCO,0.0035,,mg/L,>100,0.0001,0.0011,0.0002,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,58.6,0.0005,0.0008,0.0002,0.0007,0.0006
