PATRON,4.7769,,mg/L,0.2,0.0452,1,1,1,0.0451,0.0453,0.0451
BLANCO,0.0603,,mg/L,45.3,0.0006,1,1,1,0.0003,0.0008,0.0006
BLANCO REACTIVO,0,,mg/L,6.3,-0.0033,1,1,1,-0.0032,-0.0031,-0.0035
FASE 1,0.0254,,mg/L,>100,0.0003,1,1,1,0.0004,0.0004,-0.0001
FASE 2,0.0246,,mg/L,>100,0.0002,1,1,1,0.0006,0,0.0001
FASE 3,0.0353,,mg/L,33.9,0.0003,1,1,1,0.0005,0.0003,0.0002
VSP NORTE,0.0307,,mg/L,34.3,0.0003,1,1,1,0.0004,0.0003,0.0002
CELDA 8.1,0.033,,mg/L,>100,0.0003,1,1,1,0,0.0005,0.0005
CELDA 8.2,0.0505,,mg/L,>100,0.0005,1,1,1,0.0015,0,0
CELDA 8.3,0.16,,mg/L,26.7,0.0015,1,1,1,0.0018,0.0017,0.0011
PATRON,5.0724,,mg/L,1.1,0.0486,1,1,1,0.0487,0.0481,0.0491
BLANCO,-0.0665,,mg/L,21.1,-0.0006,1,1,1,-0.0008,-0.0005,-0.0007
BLANCO REACTIVO,0,,mg/L,3.6,-0.0054,1,1,1,-0.0054,-0.0056,-0.0052
