PATRON,5.0639,,mg/L,0.4,0.1002,0.1002,0.1006,0.0998
BLANCO,0.0015,,mg/L,>100,0,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,45.4,-0.0003,-0.0002,-0.0005,-0.0003
H,3.0338,,mg/L,0.8,0.0605,0.0601,0.061,0.0603
C1,3.0131,,mg/L,0.6,0.0601,0.06,0.0604,0.0598
C2,3.0342,,mg/L,1.3,0.0605,0.0614,0.0603,0.0598
PATRON,5.0214,,mg/L,0.3,0.0994,0.0995,0.099,0.0995
BLANCO,0.0098,,mg/L,>100,0.0002,0.0004,0.0001,0
BLANCO REACTIVO,0,,mg/L,83.7,-0.0003,-0.0001,-0.0001,-0.0005
C3,2.9982,,mg/L,0.7,0.0598,0.0593,0.0599,0.0601
C4,3.0248,,mg/L,0.4,0.0603,0.0606,0.0602,0.0601
T,2.9743,,mg/L,0.6,0.0593,0.0597,0.0592,0.059
PATRON,5.0031,,mg/L,0.5,0.099,0.0986,0.0989,0.0996
BLANCO,-0.0001,,mg/L,>100,0,0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,63.3,-0.0003,-0.0002,-0.0002,-0.0006
DP1,0.0748,,mg/L,3.5,0.0015,0.0015,0.0016,0.0015
DP2,0.0809,,mg/L,5,0.0016,0.0017,0.0015,0.0017
DP3,0.0678,,mg/L,6.3,0.0014,0.0013,0.0015,0.0013
PATRON,5.0058,,mg/L,0.7,0.0991,0.0983,0.0993,0.0996
BLANCO,-0.0039,,mg/L,>100,-0.0001,0,-0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,27.7,-0.0004,-0.0004,-0.0006,-0.0004
DP4,0.2456,,mg/L,4.5,0.0049,0.0049,0.0052,0.0048
DP5,0.0719,,mg/L,2,0.0014,0.0015,0.0014,0.0015
DP6,21.4988,,mg/L,0.4,0.4012,0.4029,0.4005,0.4002
PATRON,4.9772,,mg/L,0.6,0.0985,0.0988,0.0978,0.0989
BLANCO,-0.0136,,mg/L,23.4,-0.0003,-0.0003,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,19.1,-0.0007,-0.0007,-0.0005,-0.0008
ELY1,2.9278,,mg/L,0.6,0.0584,0.0586,0.0585,0.058
ELY2,2.927,,mg/L,0.7,0.0584,0.0583,0.058,0.0588
ELY3,2.9294,,mg/L,0.6,0.0584,0.0588,0.0582,0.0583
PATRON,4.9988,,mg/L,0.9,0.0989,0.0999,0.0988,0.0981
BLANCO,-0.0046,,mg/L,>100,-0.0001,-0.0002,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,11.7,-0.0007,-0.0007,-0.0007,-0.0006
ELY4,2.8936,,mg/L,0.5,0.0577,0.0579,0.0579,0.0574
ELY5,2.8925,,mg/L,0.1,0.0577,0.0576,0.0577,0.0578
PATRON,4.9902,,mg/L,0.7,0.0988,0.098,0.0988,0.0994
BLANCO,-0.0097,,mg/L,45.6,-0.0002,-0.0002,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,21.1,-0.0009,-0.0009,-0.0011,-0.0007
