Analista,GGP,,,,,,,,,,,,
Fecha de inicio,06/09/2024 02:23 a. m.  GMT: 06/09/2024 08:23 a. m.,,,,,,,,,,,,
Hoja de trabajo,SA005389_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.4975,,mg/L,2.5,0.0165,0.0007,,,,0.0169,0.0164,0.0161
,BLANCO,0.0032,,mg/L,13.6,0.0001,0.0002,,,,0.0001,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0003,,,,0.0001,0.0001,-0.0002
,SA005389-001,0.1775,,mg/L,0.8,0.0168,-0.0001,20.07,,,0.0167,0.0168,0.017
,SA005389-002,0.6839,,mg/L,0.7,0.064,0.0005,20.04,,,0.0635,0.0644,0.064
,SA005389-003,0.6788,,mg/L,0.4,0.0635,0.0007,20.04,,,0.0634,0.0633,0.0638
,SA005389-004,0.7116,,mg/L,0.6,0.0666,0.0006,20.05,,,0.0667,0.0661,0.0669
,SA005389-005,0.2116,,mg/L,1.3,0.0201,0.0003,20.07,,,0.0198,0.0203,0.0201
,PATRON,0.5026,,mg/L,1.2,0.0166,0.0004,,,,0.0168,0.0166,0.0165
,SA005389-006,0.7222,,mg/L,0.9,0.0674,0.0008,20,,,0.0668,0.0674,0.068
,SA005389-007,1.2018,,mg/L,0.8,0.1111,0.0007,20.03,,,0.1101,0.1119,0.1112
,SA005389-008,0.2153,,mg/L,1.1,0.0204,-0.0001,20.05,,,0.0206,0.0203,0.0202
,SA005389-009,0.585,,mg/L,0.9,0.0549,0.0003,20,,,0.0545,0.0555,0.0548
,SA005389-010,1.6509,,mg/L,0.3,0.1516,0.0008,20,,,0.1513,0.1521,0.1513
,PATRON,0.505,,mg/L,1.5,0.0167,0.0005,,,,0.0167,0.017,0.0165
,BLANCO,-0.006,,mg/L,93.6,-0.0002,0.0001,,,,-0.0002,0,-0.0004
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,,,,-0.0003,-0.0001,0
,SA005389-011,0.0036,,mg/L,14.9,0.0003,-0.0002,20.05,,,0.0003,0.0003,0.0004
,SA005389-012,0.0556,,mg/L,5.7,0.0053,-0.0001,20.07,,,0.0056,0.0052,0.0051
,SA005389-013,0.6148,,mg/L,0.7,0.0577,0.0005,20.06,,,0.0573,0.0576,0.0581
,SA005389-014,0.6733,,mg/L,0.7,0.063,0.0005,20.03,,,0.0625,0.0631,0.0633
,SA005389-015,0.4235,,mg/L,0.8,0.0399,0,20.03,,,0.04,0.0401,0.0395
,PATRON,0.4983,,mg/L,0.7,0.0165,0.0008,,,,0.0164,0.0165,0.0166
,SA005389-016,0,,mg/L,>100,0,-0.0002,2,,,-0.0003,0.0001,0.0002
,SA005389-017,1.0701,,mg/L,0.6,0.0994,0.0005,20.07,,,0.099,0.1,0.0992
,SA005389-018,1.1128,,mg/L,0.4,0.103,0.0009,20.03,,,0.1026,0.1034,0.1032
,SA005389-019,0.4069,,mg/L,0.5,0.0383,0,20.04,,,0.0383,0.0385,0.0381
,SA005389-020,0.4013,,mg/L,0.9,0.0378,-0.0003,20.05,,,0.038,0.0374,0.038
,PATRON,0.4959,,mg/L,1.4,0.0164,0.0006,,,,0.0162,0.0167,0.0163
,BLANCO,0.0038,,mg/L,>100,0.0001,0.0001,,,,0.0004,0.0003,-0.0003
,BLANCO REACTIVO,0,,mg/L,48.5,-0.0002,0,,,,-0.0001,-0.0003,-0.0002
