PATRON,5.0877,,mg/L,1.9,0.0545,1,1,1,0.0549,0.0553,0.0533
BLANCO,-0.0086,,mg/L,49.4,-0.0001,1,1,1,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,18.4,-0.0003,1,1,1,-0.0002,-0.0003,-0.0003
FASE 1,0.0334,,mg/L,18.6,0.0004,1,1,1,0.0003,0.0003,0.0004
PATRON,4.8878,,mg/L,6.9,0.0523,1,1,1,0.0488,0.0523,0.0559
FASE 2,0.0413,,mg/L,29.4,0.0004,1,1,1,0.0003,0.0006,0.0005
FASE 3,0.0269,,mg/L,67.1,0.0003,1,1,1,0.0002,0.0005,0.0002
PATRON,5.0118,,mg/L,1.8,0.0537,1,1,1,0.0526,0.0545,0.0539
BLANCO,-0.0202,,mg/L,80.7,-0.0002,1,1,1,-0.0001,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,44.8,-0.0005,1,1,1,-0.0002,-0.0006,-0.0006
VSP NORTE,0.0139,,mg/L,>100,0.0001,1,1,1,0.0003,0,0.0002
CELDA 8.1,0.0189,,mg/L,29.5,0.0002,1,1,1,0.0001,0.0002,0.0002
CELDA 8.2,0.0018,,mg/L,>100,0,1,1,1,0,-0.0001,0.0002
CELDA 8.3,0.1764,,mg/L,6.4,0.0019,1,1,1,0.0017,0.002,0.0019
PATRON,4.8874,,mg/L,0.9,0.0523,1,1,1,0.0528,0.0518,0.0524
BLANCO,-0.0149,,mg/L,>100,-0.0002,1,1,1,0,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,12.9,-0.0006,1,1,1,-0.0006,-0.0005,-0.0007
