Analista,JGS,,,,,,,,
Fecha de inicio,08/03/2023 12:43 a. m.  GMT: 08/03/2023 06:43 a. m.,,,,,,,,
Hoja de trabajo,SA000588_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0156,,mg/L,1.1,0.1343,0.1342,0.1329,0.1359
,BLANCO,0,,mg/L,>100,0,0.0001,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,9,-0.0005,-0.0006,-0.0005,-0.0005
,SA000588-001,1.5551,,mg/L,1.1,0.0085,0.0085,0.0084,0.0085
,SA000588-002,0.1853,,mg/L,12.6,0.001,0.001,0.0012,0.0009
,SA000588-003,1.6337,,mg/L,1.2,0.009,0.0089,0.0091,0.009
,SA000588-004,27.3225,,mg/L,1.1,0.1472,0.1457,0.149,0.147
,SA000588-005,2.8443,,mg/L,4.2,0.0156,0.0149,0.0159,0.0161
,PATRON,1.0115,,mg/L,1,0.1338,0.1323,0.1349,0.1342
,SA000588-006,1.5013,,mg/L,1.8,0.0081,0.008,0.008,0.0083
,SA000588-007,18.9896,,mg/L,0.3,0.1031,0.1029,0.1035,0.1029
,SA000588-008,22.4007,,mg/L,1.6,0.1219,0.1238,0.1199,0.122
,SA000588-009,5.4909,,mg/L,2.4,0.0293,0.0296,0.0298,0.0286
,SA000588-010,10.0679,,mg/L,1.4,0.0538,0.0546,0.0531,0.0539
,PATRON,1.0175,,mg/L,1.2,0.1346,0.1357,0.1328,0.1353
,BLANCO,0.0036,,mg/L,10.7,0.0005,0.0005,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,33,-0.0001,-0.0001,-0.0002,-0.0002
,SA000588-011,3.2834,,mg/L,2.2,0.0176,0.0178,0.0171,0.0177
,SA000588-012,3.7735,,mg/L,1,0.0208,0.0206,0.0207,0.021
,SA000588-013,1.7127,,mg/L,1.3,0.0092,0.0093,0.009,0.0092
,SA000588-014,3.5097,,mg/L,1.8,0.019,0.0186,0.0192,0.0193
,SA000588-015,13.9705,,mg/L,2.7,0.0759,0.0743,0.0752,0.0782
,PATRON,1.0112,,mg/L,0.5,0.1338,0.1344,0.1339,0.133
,SA000588-016,13.282,,mg/L,2.8,0.0717,0.07,0.0711,0.0739
,SA000588-017,1.5708,,mg/L,3.9,0.0085,0.0089,0.0082,0.0085
,SA000588-018,58.6175,,mg/L,0.4,0.2968,0.2983,0.2961,0.2961
,SA000588-019,2.0032,,mg/L,4.3,0.0109,0.0114,0.0106,0.0107
,SA000588-020,1.2518,,mg/L,3.7,0.0069,0.0066,0.007,0.007
,PATRON,0.9845,,mg/L,1.5,0.1303,0.1323,0.1282,0.1304
,BLANCO,-0.0012,,mg/L,61.7,-0.0002,-0.0002,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,31.7,-0.0002,-0.0002,-0.0003,-0.0002
,SA000588-021,1.4914,,mg/L,4.3,0.0079,0.008,0.0082,0.0075
,SA000588-022,3.272,,mg/L,2.6,0.0175,0.0179,0.017,0.0177
,SA000588-023,1.4863,,mg/L,2.4,0.0081,0.008,0.0083,0.008
,SA000588-024,1.059,,mg/L,4.9,0.0057,0.006,0.0055,0.0055
,SA000588-025,3.7374,,mg/L,0.6,0.0201,0.0202,0.02,0.0202
,PATRON,0.9801,,mg/L,1.2,0.1297,0.1281,0.131,0.13
,SA000588-026,2.2509,,mg/L,1.3,0.0123,0.0124,0.0123,0.0121
,SA000588-027,-0.0187,,mg/L,>100,-0.0001,0.0001,-0.0002,-0.0002
,SA000588-028,-0.0236,,mg/L,>100,-0.0001,-0.0004,0.0001,-0.0001
,SA000588-029,8.0644,,mg/L,0.5,0.0443,0.0445,0.0442,0.044
,SA000588-030,29.702,,mg/L,3.1,0.1634,0.1691,0.1595,0.1616
,PATRON,0.9978,,mg/L,0.5,0.132,0.1321,0.1327,0.1313
,BLANCO,-0.0015,,mg/L,12.1,-0.0002,-0.0002,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,17.8,-0.0004,-0.0004,-0.0003,-0.0005
,SA000588-031,32.2341,,mg/L,0.9,0.1733,0.1735,0.1716,0.1747
,SA000588-032,10.4867,,mg/L,2.8,0.0564,0.057,0.0576,0.0546
,PATRON,0.9842,,mg/L,0.8,0.1303,0.1293,0.1301,0.1313
