PATRON,0.1992,,mg/L,8.7,0.0078,-0.001,1,1,1,0.0077,0.0085,0.0072
BLANCO,-0.0054,,mg/L,78.3,0.0006,-0.0006,1,1,1,0.0001,0.0008,0.001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0003,1,1,1,0.0002,0,0.0007
CELDA 8,0.0233,,mg/L,7.5,0.0016,0.0024,1,1,1,0.0016,0.0015,0.0018
CANAL,0.0156,,mg/L,38.6,0.0014,0.0018,1,1,1,0.0017,0.0017,0.0008
FASE 1,0.0079,,mg/L,17.4,0.0011,0.0025,1,1,1,0.0011,0.0013,0.0009
PATRON,0.2031,,mg/L,7.8,0.0079,-0.0002,1,1,1,0.0074,0.0086,0.0077
FASE 2,0.0262,,mg/L,35,0.0017,0.0024,1,1,1,0.0021,0.0021,0.001
FASE 3,0.0371,,mg/L,30.8,0.0021,0.0022,1,1,1,0.0026,0.0014,0.0024
PATRON,0.1948,,mg/L,3.2,0.0076,-0.0009,1,1,1,0.0078,0.0077,0.0074
BLANCO,0.0023,,mg/L,67.2,0.0009,0.0003,1,1,1,0.0015,0.0009,0.0003
BLANCO REACTIVO,0,,mg/L,77.2,-0.0008,0.0002,1,1,1,-0.0009,-0.0013,-0.0001
VSP NORTE,0.0264,,mg/L,21.5,0.0018,0.0036,1,1,1,0.0021,0.0013,0.0018
CELDA 8.1,0.0026,,mg/L,97.2,0.0009,0.003,1,1,1,0.002,0.0004,0.0004
CELDA 8.2,-0.0012,,mg/L,72.9,0.0008,0.0043,1,1,1,0.0005,0.0015,0.0004
CELDA 8.3,0.0094,,mg/L,31.8,0.0012,0.0032,1,1,1,0.0008,0.0011,0.0015
PATRON,0.2005,,mg/L,5,0.0078,0,1,1,1,0.0074,0.0079,0.0082
S. RICA,-0.0019,,mg/L,46.6,0.0008,0.0043,1,1,1,0.0004,0.0008,0.0011
PATRON,0.1943,,mg/L,7.5,0.0076,0.0001,1,1,1,0.008,0.007,0.0078
BLANCO,-0.0047,,mg/L,75.5,0.0007,-0.0005,1,1,1,0.0012,0.0006,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,-0.0004,1,1,1,0.0002,-0.0001,-0.0006
TRITURADORA,0,,mg/L,75,0.0008,0.0033,1,1,1,0.0016,0.0005,0.0005
VICTORIA,0.0213,,mg/L,5.9,0.0016,0.0031,1,1,1,0.0017,0.0015,0.0015
CELDA 1,0.0186,,mg/L,41.5,0.0015,0.0037,1,1,1,0.0011,0.0011,0.0022
CELDA 2,0.0234,,mg/L,42.2,0.0016,0.0036,1,1,1,0.0024,0.0011,0.0015
CELDA 3,0.0279,,mg/L,15.9,0.0018,0.0035,1,1,1,0.002,0.002,0.0015
CELDA 4A,0.0169,,mg/L,44,0.0014,0.0037,1,1,1,0.002,0.0007,0.0016
CELDA 4B,0.0335,,mg/L,16.6,0.002,0.0033,1,1,1,0.0024,0.0019,0.0017
CELDA 5A,0.0229,,mg/L,14.9,0.0016,0.0042,1,1,1,0.0018,0.0014,0.0017
CELDA 5B,0.0412,,mg/L,14.4,0.0023,0.0033,1,1,1,0.0019,0.0026,0.0023
PATRON,0.2062,,mg/L,4.5,0.008,-0.001,1,1,1,0.0079,0.0078,0.0084
BLANCO,-0.0019,,mg/L,97.1,0.0008,-0.0004,1,1,1,0.0016,0.0001,0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0006,1,1,1,-0.0005,-0.0003,0.0005
