Analista,,,,,,,,,,
Fecha de inicio,17/08/2023 03:39 a. m.  GMT: 17/08/2023 08:39 a. m.,,,,,,,,,
Hoja de trabajo,SA001778-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4932,,mg/L,2.1,0.0167,0.0019,0.0165,0.0171,0.0166
,BLANCO,-0.0101,,mg/L,38.5,-0.0003,0.0006,-0.0005,-0.0004,-0.0002
,BLANCO REACTIVO,0,,mg/L,4.8,-0.001,0.001,-0.001,-0.0009,-0.001
,SA001763-002,0.0076,,mg/L,18.1,0.0007,0.0028,0.0009,0.0006,0.0007
,SA001763-005,0.0085,,mg/L,28.1,0.0008,0.0027,0.0009,0.0006,0.001
,SA001763-006,0.0057,,mg/L,31.3,0.0006,0.0029,0.0007,0.0004,0.0006
,SA001763-007,0.6138,,mg/L,0.9,0.0602,0.0029,0.0603,0.0596,0.0607
,SA001763-008,0.0374,,mg/L,8.2,0.0036,0.0024,0.0037,0.0038,0.0033
,PATRON,0.5113,,mg/L,1.3,0.0174,0.0032,0.0176,0.0171,0.0174
,SA001763-009,0.0117,,mg/L,18.5,0.0011,0.0024,0.0014,0.0011,0.0009
,SA001763-010,0.01,,mg/L,26.3,0.001,0.0025,0.0008,0.0009,0.0013
,SA001766-021,0.0829,,mg/L,2.9,0.008,0.0024,0.0082,0.0081,0.0078
,PATRON,0.5133,,mg/L,0.6,0.0174,0.003,0.0174,0.0173,0.0175
,BLANCO,0.007,,mg/L,40.9,0.0002,0.0017,0.0003,0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,50,-0.0004,0.0005,-0.0007,-0.0002,-0.0004
