PATRON,0.5029,,mg/L,1.4,0.0647,0.001,0.0642,0.0642,0.0657
BLANCO,-0.0068,,mg/L,91.6,-0.0009,0.002,0,-0.0009,-0.0016
BLANCO REACTIVO,0,,mg/L,43.4,-0.0008,0.0006,-0.0012,-0.0009,-0.0005
H KCA PO,0.0055,,mg/L,36.4,0.0007,0.0031,0.0009,0.0004,0.0008
H KCA PO,-0.0002,,mg/L,>100,0,0.0037,0,0.0003,-0.0004
H KCA PO,0.0025,,mg/L,>100,0.0003,0.0035,0.0005,0.0007,-0.0002
PATRON,0.4963,,mg/L,1.1,0.0638,0.0021,0.0639,0.0645,0.0631
H KCA PO,0.0004,,mg/L,>100,0,0.0036,-0.0009,0.0002,0.0009
H KCA PO,0.0022,,mg/L,74,0.0003,0.0035,0.0001,0.0003,0.0005
PATRON,0.5005,,mg/L,1.1,0.0644,0.0007,0.0652,0.0643,0.0637
BLANCO,0.0065,,mg/L,43.1,0.0008,0.0007,0.0011,0.0004,0.0009
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0005,0.0001,-0.0004,0.0012
M1 PO,-0.0056,,mg/L,>100,-0.0007,0.0022,0.0003,-0.0011,-0.0013
M2 PO,-0.0064,,mg/L,>100,-0.0008,0.0022,-0.0006,-0.0018,0
M3 PO,-0.0083,,mg/L,87.1,-0.0011,0.0024,-0.0018,0,-0.0014
M4 PO,-0.0052,,mg/L,>100,-0.0007,0.002,-0.0015,-0.0005,0
PATRON,0.484,,mg/L,2,0.0623,0.0001,0.0621,0.0611,0.0636
P KCA PO,-0.0027,,mg/L,>100,-0.0003,0.0017,0.0003,-0.0005,-0.0008
PATRON,0.4906,,mg/L,0.3,0.0638,0.0011,0.0638,0.064,0.0636
BLANCO,0.003,,mg/L,>100,0.0004,-0.0002,0.0012,0,0
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0001,-0.0004,0.0008,0.0007
CELDA 8,-0.0004,,mg/L,>100,-0.0001,0.002,0.0001,-0.0002,-0.0001
CANAL,-0.0013,,mg/L,>100,-0.0002,0.0021,0.0003,-0.0008,0
FASE 1,0.0042,,mg/L,64.9,0.0006,0.0014,0.0007,0.0001,0.0008
FASE 2,0.0058,,mg/L,>100,0.0008,0.0012,0.0014,0.0013,-0.0004
FASE 3,0.001,,mg/L,>100,0.0001,0.0025,-0.0005,0.0009,0
VSP NORTE,0.0108,,mg/L,68.5,0.0014,0.0009,0.0005,0.0014,0.0024
CELDA 8.1,0.0004,,mg/L,>100,0.0001,0.0021,-0.0001,0,0.0002
CELDA 8.2,0.0009,,mg/L,>100,0.0001,0.0017,0.0002,0.0005,-0.0003
CELDA 8.3,-0.0068,,mg/L,55.4,-0.0009,0.0029,-0.0015,-0.0007,-0.0006
S. RICA,-0.0031,,mg/L,>100,-0.0004,0.0023,0.0001,-0.0009,-0.0004
PATRON,0.5056,,mg/L,0.7,0.0608,0.0005,0.0613,0.0605,0.0606
BLANCO,-0.0117,,mg/L,78.8,-0.0014,0.0012,-0.0024,-0.0016,-0.0002
BLANCO REACTIVO,0,,mg/L,87.8,-0.0005,0.0004,-0.0001,-0.0009,-0.0004
H KCA PE,0.0147,,mg/L,63.6,0.0018,0.0021,0.0007,0.0017,0.0029
H KCA PE,0.0141,,mg/L,33.2,0.0017,0.0021,0.0012,0.0016,0.0023
H KCA PE,-0.0026,,mg/L,45.9,-0.0003,0.003,-0.0002,-0.0003,-0.0005
PATRON,0.5042,,mg/L,0.4,0.0654,-0.0004,0.0651,0.0656,0.0654
H KCA PE,0.0081,,mg/L,95.6,0.0011,0.0021,0.0008,0.0002,0.0022
H KCA PE,0.0025,,mg/L,>100,0.0003,0.0026,0.0006,-0.0003,0.0007
PATRON,0.4856,,mg/L,0.3,0.063,0.0009,0.0628,0.063,0.0632
BLANCO,-0.0029,,mg/L,>100,-0.0004,-0.0004,0.0002,-0.0006,-0.0008
BLANCO REACTIVO,0,,mg/L,19.9,0.0004,-0.0003,0.0005,0.0003,0.0004
M1 PE,0.0034,,mg/L,21.2,0.0004,0.0016,0.0003,0.0005,0.0005
M2 PE,-0.0022,,mg/L,>100,-0.0003,0.0022,-0.0004,0.0001,-0.0005
M3 PE,0.0096,,mg/L,53.2,0.0012,0.0009,0.0008,0.0009,0.002
M4 PE,0.0075,,mg/L,3.9,0.001,0.001,0.0009,0.001,0.001
PATRON,0.4947,,mg/L,1.3,0.064,-0.0007,0.0632,0.0638,0.0648
P KCA PE,0.0086,,mg/L,99.5,0.0012,0.0016,0.0007,0.0003,0.0025
PATRON,0.4975,,mg/L,2.3,0.0643,-0.0007,0.0627,0.0646,0.0657
BLANCO,0.0043,,mg/L,31,0.0006,-0.0009,0.0008,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0002,0.0016,-0.0003,-0.0004
ELY 1,0.0011,,mg/L,>100,0.0002,0.0023,0,0.0005,-0.0001
ELY 2,0.0037,,mg/L,>100,0.0005,0.0019,0.0007,0.0012,-0.0004
ELY 3,-0.0067,,mg/L,52.7,-0.0009,0.0029,-0.0008,-0.0005,-0.0014
ELY 4,-0.0003,,mg/L,>100,0,0.002,-0.0008,-0.0001,0.0008
PATRON,0.4885,,mg/L,1.6,0.0626,0.0013,0.0632,0.0632,0.0615
ELY P,-0.0127,,mg/L,22.5,-0.0017,0.0041,-0.0016,-0.0014,-0.0021
PATRON,0.4868,,mg/L,1.8,0.0624,0.0014,0.0612,0.0627,0.0634
BLANCO,-0.0089,,mg/L,36.8,-0.0012,0.0016,-0.0012,-0.0008,-0.0016
BLANCO REACTIVO,0,,mg/L,>100,-0.0004,0.0001,-0.001,-0.0004,0.0002
TRITURADORA,-0.0074,,mg/L,84.6,-0.001,0.0037,-0.0019,-0.0006,-0.0004
VICTORIA,-0.0111,,mg/L,13.2,-0.0015,0.0041,-0.0016,-0.0013,-0.0016
CELDA 1,0.0106,,mg/L,26,0.0014,0.0018,0.0017,0.001,0.0015
CELDA 2,0.0016,,mg/L,>100,0.0002,0.0032,0.0006,-0.0004,0.0004
CELDA 3,0.0047,,mg/L,92.1,0.0006,0.0023,0.0003,0.0013,0.0003
CELDA 4A,0.0097,,mg/L,52.5,0.0013,0.0021,0.0005,0.0016,0.0017
CELDA 4B,0.0064,,mg/L,>100,0.0008,0.0022,-0.0005,0.0008,0.0023
CELDA 5A,0.0125,,mg/L,33.2,0.0017,0.002,0.0013,0.0023,0.0014
CELDA 5B,0.0052,,mg/L,79.3,0.0007,0.0025,0.0012,0.0007,0.0001
PATRON,0.5019,,mg/L,1.3,0.0643,0.0015,0.0637,0.0639,0.0652
BLANCO,0.0001,,mg/L,>100,0,0.0004,0,-0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,63.4,-0.0007,0.0001,-0.0002,-0.0009,-0.001
