PATRON,4.9754,,mg/L,2.4,0.1013,0.0996,0.1002,0.104
BLANCO,0.0043,,mg/L,>100,0.0001,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,31.4,-0.0003,-0.0004,-0.0004,-0.0002
H,1.9444,,mg/L,1.2,0.0398,0.0393,0.0403,0.0399
C1,1.947,,mg/L,0.8,0.0399,0.0395,0.04,0.0402
C2,1.9427,,mg/L,0.7,0.0398,0.0399,0.0401,0.0395
PATRON,5.0852,,mg/L,0.6,0.1035,0.1034,0.1041,0.1029
BLANCO,-0.0084,,mg/L,83.9,-0.0002,-0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,3.4,-0.0004,-0.0004,-0.0004,-0.0004
C3,1.9764,,mg/L,0.2,0.0405,0.0406,0.0405,0.0404
C4,1.9683,,mg/L,0.3,0.0403,0.0403,0.0405,0.0403
T,1.9005,,mg/L,0.1,0.039,0.0389,0.039,0.039
PATRON,5.071,,mg/L,0.5,0.1032,0.1038,0.103,0.1028
BLANCO,-0.0069,,mg/L,91.1,-0.0001,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,8.3,-0.0006,-0.0005,-0.0006,-0.0006
ELY1,1.9498,,mg/L,0.9,0.04,0.0401,0.0395,0.0402
ELY2,1.9351,,mg/L,0.7,0.0397,0.0399,0.0397,0.0394
ELY3,1.9439,,mg/L,0.7,0.0398,0.0399,0.0401,0.0395
PATRON,5.0762,,mg/L,0.1,0.1033,0.1032,0.1034,0.1034
BLANCO,0.0065,,mg/L,22.4,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,33.8,-0.0005,-0.0004,-0.0005,-0.0008
ELY4,1.8933,,mg/L,0.3,0.0388,0.0389,0.0388,0.0387
ELY5,1.8441,,mg/L,0.3,0.0378,0.0378,0.0377,0.0379
PATRON,5.0056,,mg/L,2.2,0.1019,0.1016,0.0999,0.1043
BLANCO,-0.0004,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,19.1,-0.0007,-0.0008,-0.0006,-0.0006
