PATRON,5.0974,,mg/L,0.6,0.0527,0.0529,0.0523,0.0528
BLANCO,-0.0191,,mg/L,32.7,-0.0002,-0.0002,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,17.1,-0.0008,-0.0007,-0.0009,-0.0007
CANAL,-0.0373,,mg/L,56.2,-0.0004,-0.0001,-0.0005,-0.0005
FASE 1,0.0105,,mg/L,64.7,0.0001,0.0002,0.0001,0.0001
FASE 2,0.0412,,mg/L,>100,0.0004,0.0002,0.0001,0.0009
FASE 3,0.0497,,mg/L,6.7,0.0005,0.0005,0.0005,0.0005
VSP NORTE,0.0346,,mg/L,34.2,0.0004,0.0002,0.0005,0.0004
CELDA 8.1,0.0695,,mg/L,20.9,0.0007,0.0006,0.0007,0.0009
CELDA 8.2,0.0574,,mg/L,27,0.0006,0.0007,0.0006,0.0004
CELDA 8.3,1.7367,,mg/L,0.6,0.0179,0.018,0.0178,0.0178
PATRON,4.9747,,mg/L,11.4,0.0514,0.0546,0.055,0.0447
BLANCO,-0.0292,,mg/L,59.6,-0.0003,-0.0004,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,32.7,0.0007,0.0006,0.0005,0.001
