PATRON,5.0427,,mg/L,0.6,0.053,1,1,1,0.0527,0.0529,0.0533
BLANCO,0.0416,,mg/L,8.6,0.0004,1,1,1,0.0004,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,31.3,-0.0004,1,1,1,-0.0003,-0.0005,-0.0006
FASE 1,0.0664,,mg/L,30.6,0.0007,1,1,1,0.0006,0.0009,0.0005
FASE 2,0.1083,,mg/L,18.7,0.0011,1,1,1,0.0011,0.0014,0.001
FASE 3,0.064,,mg/L,18.3,0.0007,1,1,1,0.0008,0.0006,0.0006
VSP NORTE,0.0592,,mg/L,29.7,0.0006,1,1,1,0.0008,0.0005,0.0006
CELDA 8.1,0.0718,,mg/L,41.1,0.0008,1,1,1,0.0008,0.001,0.0004
CELDA 8.2,0.0742,,mg/L,7,0.0008,1,1,1,0.0008,0.0007,0.0008
CELDA 8.3,0.1137,,mg/L,11.6,0.0012,1,1,1,0.0011,0.0014,0.0011
PATRON,4.9516,,mg/L,0.8,0.052,1,1,1,0.0517,0.0519,0.0525
BLANCO,0.0735,,mg/L,23.6,0.0008,1,1,1,0.0006,0.0008,0.001
BLANCO REACTIVO,0,,mg/L,69.4,0.0004,1,1,1,0.0006,0.0003,0.0001
