PATRON,5.0467,,mg/L,1.3,0.0503,0.0497,0.0511,0.0502
BLANCO,0.0075,,mg/L,>100,0.0001,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,12.2,-0.0012,-0.0013,-0.001,-0.0013
CANAL,0.001,,mg/L,30.2,-0.0005,-0.0006,-0.0006,-0.0003
FASE 1,0.001,,mg/L,8.4,-0.001,-0.001,-0.0009,-0.001
FASE 2,0.001,,mg/L,10.6,-0.0005,-0.0005,-0.0004,-0.0006
FASE 3,0.001,,mg/L,28.3,-0.0007,-0.001,-0.0007,-0.0006
VSP NORTE,0.001,,mg/L,2.4,-0.0008,-0.0008,-0.0009,-0.0008
CELDA 8.1,0.001,,mg/L,5.4,-0.0008,-0.0008,-0.0008,-0.0008
CELDA 8.2,0.001,,mg/L,16.3,-0.001,-0.001,-0.0011,-0.0008
CELDA 8.3,0.1219,,mg/L,9.2,0.0012,0.0013,0.0011,0.0013
PATRON,5.0521,,mg/L,0.2,0.0504,0.0504,0.0505,0.0503
BLANCO,-0.0128,,mg/L,95.6,-0.0001,0,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,48.5,-0.0002,-0.0001,-0.0002,-0.0002
