PATRON,5.0123,,mg/L,1,0.0547,0.0549,0.0551,0.0541
BLANCO,0.0678,,mg/L,15.5,0.0008,0.0008,0.0009,0.0006
BLANCO REACTIVO,0,,mg/L,10.9,0.0006,0.0005,0.0007,0.0006
FASE 1,0.0194,,mg/L,67.1,0.0002,0.0004,0.0002,0.0001
FASE 2,0.0333,,mg/L,21.1,0.0004,0.0003,0.0005,0.0004
FASE 3,0.0505,,mg/L,7,0.0006,0.0006,0.0006,0.0005
VSP NORTE,0.0341,,mg/L,4.1,0.0004,0.0004,0.0004,0.0004
CELDA 8.1,0.0547,,mg/L,7.3,0.0006,0.0006,0.0006,0.0006
CELDA 8.2,0.0435,,mg/L,11,0.0005,0.0004,0.0005,0.0005
CELDA 8.3,0.0842,,mg/L,6,0.0009,0.0009,0.001,0.0009
PATRON,4.9395,,mg/L,0.3,0.0572,0.057,0.0574,0.0571
BLANCO,0.0237,,mg/L,20.2,0.0003,0.0003,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,4.6,0.0008,0.0008,0.0008,0.0009
