PATRON,4.9654,,mg/L,0.8,0.0525,0.0527,0.0527,0.052
BLANCO,-0.0043,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,68.5,-0.0004,-0.0007,-0.0002,-0.0002
CANAL,0.0102,,mg/L,>100,0.0001,0.0003,0,0
FASE 1,0.0095,,mg/L,>100,0.0001,0.0002,0.0001,0
FASE 2,-0.0028,,mg/L,>100,0,0,0.0001,-0.0001
FASE 3,0.0064,,mg/L,>100,0.0001,0,0.0001,0.0001
VSP NORTE,0.0066,,mg/L,>100,0.0001,-0.0001,0.0002,0.0002
CELDA 8.1,0.0238,,mg/L,51.4,0.0003,0.0003,0.0001,0.0003
CELDA 8.2,0.0206,,mg/L,49,0.0002,0.0002,0.0001,0.0003
CELDA 8.3,0.3157,,mg/L,1.9,0.0034,0.0033,0.0034,0.0035
PATRON,4.9648,,mg/L,1.4,0.0525,0.0523,0.0533,0.0518
BLANCO,-0.0106,,mg/L,>100,-0.0001,-0.0001,-0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0002,-0.0002
