PATRON,4.9648,,mg/L,0.6,0.0522,1,1,1,0.052,0.0525,0.0522
BLANCO,-0.0814,,mg/L,4.1,-0.0009,1,1,1,-0.0009,-0.0008,-0.0009
BLANCO REACTIVO,0,,mg/L,9.6,-0.0014,1,1,1,-0.0013,-0.0016,-0.0014
FASE 1,0.0646,,mg/L,29.1,0.0007,1,1,1,0.0008,0.0008,0.0005
FASE 2,0.0565,,mg/L,15.3,0.0006,1,1,1,0.0007,0.0006,0.0005
FASE 3,0.0548,,mg/L,22.6,0.0006,1,1,1,0.0004,0.0007,0.0006
VSP NORTE,0.0404,,mg/L,27.3,0.0004,1,1,1,0.0005,0.0005,0.0003
CELDA 8.1,0.0492,,mg/L,20.9,0.0005,1,1,1,0.0004,0.0006,0.0005
CELDA 8.2,0.0377,,mg/L,23.4,0.0004,1,1,1,0.0003,0.0005,0.0004
CELDA 8.3,0.085,,mg/L,19.1,0.0009,1,1,1,0.0007,0.0011,0.0009
PATRON,4.8509,,mg/L,0.1,0.0511,1,1,1,0.0511,0.0511,0.051
BLANCO,0.0642,,mg/L,19.8,0.0007,1,1,1,0.0006,0.0008,0.0006
BLANCO REACTIVO,0,,mg/L,11.9,-0.0011,1,1,1,-0.0011,-0.0013,-0.001
