PATRON,4.9935,,mg/L,1,0.053,1,1,1,0.0534,0.0532,0.0524
BLANCO,0.0112,,mg/L,>100,0.0001,1,1,1,0.0002,0.0001,0
BLANCO REACTIVO,0,,mg/L,10.4,-0.0004,1,1,1,-0.0004,-0.0004,-0.0005
FASE 1,0.0233,,mg/L,29.6,0.0002,1,1,1,0.0003,0.0002,0.0002
FASE 2,0.0328,,mg/L,56.9,0.0003,1,1,1,0.0004,0.0005,0.0001
FASE 3,0.0253,,mg/L,37.4,0.0003,1,1,1,0.0001,0.0003,0.0003
VSP NORTE,-0.0124,,mg/L,95.3,-0.0001,1,1,1,-0.0001,0,-0.0003
CELDA 8.1,0.0153,,mg/L,63.5,0.0002,1,1,1,0.0002,0.0001,0.0003
CELDA 8.2,0.0035,,mg/L,>100,0,1,1,1,0.0001,0.0001,-0.0001
CELDA 8.3,0.0542,,mg/L,21.5,0.0006,1,1,1,0.0007,0.0006,0.0004
PATRON,5.0842,,mg/L,1.3,0.054,1,1,1,0.0533,0.0547,0.054
BLANCO,-0.0267,,mg/L,38.8,-0.0003,1,1,1,-0.0002,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,24.9,-0.0006,1,1,1,-0.0007,-0.0006,-0.0004
