Analista,JGS,,,,,,,,
Fecha de inicio,04/03/2023 12:38 a. m.  GMT: 04/03/2023 06:38 a. m.,,,,,,,,
Hoja de trabajo,SA000539_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.999,,mg/L,1.3,0.0973,0.0987,0.0961,0.0971
,BLANCO,-0.0032,,mg/L,58.4,-0.0003,-0.0004,-0.0005,-0.0001
,BLANCO REACTIVO,0,,mg/L,62.3,0.0007,0.0003,0.0006,0.0011
,SA000539-001,2.4756,,mg/L,7.3,0.0099,0.0092,0.0107,0.0098
,SA000539-002,2.2294,,mg/L,2.4,0.0089,0.0088,0.0088,0.0092
,SA000539-003,2.2931,,mg/L,10.3,0.0091,0.008,0.0094,0.0098
,SA000539-004,2.7123,,mg/L,5.3,0.0109,0.0111,0.0103,0.0114
,SA000539-005,3.1422,,mg/L,4.7,0.0127,0.0133,0.0122,0.0125
,PATRON,0.9985,,mg/L,3.1,0.0972,0.0938,0.0993,0.0986
,SA000539-006,7.3201,,mg/L,2.7,0.0289,0.0293,0.0295,0.028
,SA000539-007,3.0821,,mg/L,5.5,0.0125,0.0122,0.012,0.0133
,SA000539-008,0.2311,,mg/L,35.9,0.0009,0.0008,0.0013,0.0007
,SA000539-009,3.7756,,mg/L,2.8,0.0149,0.0145,0.0151,0.0152
,SA000539-010,3.056,,mg/L,3.5,0.0124,0.0125,0.0127,0.0119
,PATRON,1.018,,mg/L,1,0.0991,0.0991,0.0981,0.1001
,BLANCO,0.0059,,mg/L,64.6,0.0006,0.001,0.0005,0.0002
,BLANCO REACTIVO,0,,mg/L,44.6,0.0009,0.0013,0.0009,0.0005
,SA000539-011,5.529,,mg/L,5.2,0.0221,0.023,0.0208,0.0226
,SA000539-012,2.4876,,mg/L,4.9,0.01,0.0103,0.0102,0.0094
,SA000539-013,2.4274,,mg/L,8.8,0.0097,0.0089,0.0096,0.0106
,SA000539-014,2.0518,,mg/L,7.5,0.0081,0.0075,0.008,0.0087
,SA000539-015,3.3224,,mg/L,1,0.0133,0.0131,0.0134,0.0133
,PATRON,1.001,,mg/L,1.5,0.0975,0.0986,0.098,0.0959
,SA000539-016,1.7947,,mg/L,3,0.0072,0.0069,0.0073,0.0073
,SA000539-017,2.9381,,mg/L,0.4,0.0117,0.0116,0.0117,0.0117
,SA000539-018,3.0626,,mg/L,5.6,0.0123,0.0125,0.0115,0.0129
,SA000539-019,-0.0038,,mg/L,>100,0,0,-0.0003,0.0002
,SA000539-020,9.8632,,mg/L,2.6,0.0394,0.0384,0.0404,0.0393
,PATRON,1.0103,,mg/L,0.6,0.0984,0.099,0.0984,0.0977
,BLANCO,-0.0013,,mg/L,>100,-0.0001,0.0007,-0.0001,-0.001
,BLANCO REACTIVO,0,,mg/L,10.2,0.0011,0.0011,0.0011,0.0013
,SA000539-021,25.8058,,mg/L,2.6,0.1032,0.1003,0.1056,0.1037
,PATRON,1.0054,,mg/L,2,0.0979,0.0995,0.0957,0.0985
,BLANCO,-0.001,,mg/L,>100,-0.0001,-0.0003,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0004,0,0,0.0012
