PATRON,0.1966,,mg/L,2.2,0.0092,-0.001,0.0093,0.0089,0.0093
BLANCO,-0.0066,,mg/L,99.4,0.0003,-0.0002,0.0006,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0004,0,-0.0002,0.0001
H KCA PO,0.0088,,mg/L,9.5,0.0009,0.0019,0.001,0.0008,0.001
H KCA PO,0.0063,,mg/L,22.5,0.0008,0.0016,0.0008,0.0007,0.001
H KCA PO,0.0082,,mg/L,16.8,0.0009,0.0018,0.0008,0.0009,0.0011
PATRON,0.1983,,mg/L,2.1,0.0092,-0.0012,0.0092,0.0091,0.0095
H KCA PO,0.0103,,mg/L,9.2,0.0012,-0.0005,0.0011,0.0013,0.0013
H KCA PO,0.0087,,mg/L,19.8,0.0012,-0.0007,0.001,0.001,0.0014
PATRON,0.1947,,mg/L,1.8,0.0091,-0.0014,0.009,0.0093,0.009
BLANCO,0.0025,,mg/L,15.2,0.0007,-0.0001,0.0007,0.0006,0.0008
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0004,-0.0002,0.0001,0.0003
M1 PO,0.0017,,mg/L,34.7,0.0006,0.0026,0.0009,0.0006,0.0004
M2 PO,0.007,,mg/L,24.7,0.0009,0.002,0.0008,0.0011,0.0007
M3 PO,0.0016,,mg/L,38.4,0.0006,0.002,0.0004,0.0007,0.0008
M4 PO,0,,mg/L,32.5,0.0006,0.0019,0.0005,0.0008,0.0004
PATRON,0.1961,,mg/L,1.4,0.0092,-0.0014,0.009,0.0093,0.0092
P KCA PO,-0.006,,mg/L,63.2,0.0003,0.0025,0.0003,0.0005,0.0001
PATRON,0.1953,,mg/L,2.3,0.0091,-0.0014,0.009,0.009,0.0094
BLANCO,0.0022,,mg/L,38.5,0.0007,-0.0003,0.0006,0.0004,0.0009
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0003,-0.0003,0,0
CELDA 8,0.005,,mg/L,29.5,0.0008,0.002,0.0009,0.0005,0.0009
CANAL,0.0137,,mg/L,18.5,0.0012,0.0015,0.0012,0.0009,0.0014
FASE 1,0.0051,,mg/L,9.5,0.0007,0.0015,0.0007,0.0007,0.0008
FASE 2,0.0092,,mg/L,27.8,0.0009,0.0013,0.0008,0.0007,0.0012
