PATRON,4.9897,,mg/L,0.5,0.0003,0.0528,0.0005,0.0525,0.053,0.0527
BLANCO,0.0341,,mg/L,79.9,0.0003,0.0004,-0.0002,0.0007,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0002,0.0006,-0.0001,0,-0.0005
FASE 1,0.2285,,mg/L,9.7,0.0002,0.0025,0.0004,0.0027,0.0025,0.0022
FASE 2,0.0215,,mg/L,77.5,0.0002,0.0002,0.0007,0.0004,0.0001,0.0002
FASE 3,0.0024,,mg/L,>100,0.0003,0,0.0009,0.0003,0.0001,-0.0003
VSP NORTE,0.8106,,mg/L,2,0.0002,0.0087,0.0009,0.0087,0.0086,0.009
CELDA 8.1,0.001,,mg/L,>100,0.0002,-0.0001,0.0011,-0.0003,-0.0001,0.0001
CELDA 8.2,0.0407,,mg/L,28.2,0.0001,0.0004,0.0008,0.0005,0.0006,0.0003
CELDA 8.3,0.0494,,mg/L,74.2,0.0004,0.0005,0.0006,0.0004,0.001,0.0002
PATRON,4.8946,,mg/L,0.2,0.0001,0.0518,0.0016,0.0519,0.0517,0.0517
BLANCO,0.0111,,mg/L,>100,0.0002,0.0001,0.0007,0.0002,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,0.0006,0.0002,-0.0002,-0.0002
