PATRON,5.0415,,mg/L,0.2,0.0566,0.0567,0.0565,0.0566
BLANCO,-0.0207,,mg/L,>100,-0.0002,-0.0004,0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,37.9,0.002,0.0026,0.0023,0.0012
FASE 1,0.0289,,mg/L,10.5,0.0003,0.0003,0.0004,0.0003
FASE 2,0.0564,,mg/L,61.4,0.0006,0.0005,0.0011,0.0004
FASE 3,0.05,,mg/L,>100,0.0006,0.0009,-0.0004,0.0013
PATRON,4.9503,,mg/L,1.5,0.0556,0.0548,0.0565,0.0554
BLANCO,0.0036,,mg/L,>100,0,0.0003,0,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0003,0.0005,-0.0004
VSP NORTE,0.0225,,mg/L,>100,0.0003,0.0002,0.001,-0.0005
CELDA 8.1,0.0376,,mg/L,95.1,0.0004,0.0001,0.0004,0.0009
CELDA 8.2,0.0138,,mg/L,>100,0.0002,0.0009,-0.0005,0.0001
CELDA 8.3,0.0635,,mg/L,>100,0.0007,0.0008,-0.0001,0.0015
PATRON,5.0325,,mg/L,1.4,0.0565,0.0568,0.0571,0.0556
BLANCO,-0.0212,,mg/L,>100,-0.0002,0,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,31.6,-0.0014,-0.0013,-0.0019,-0.0011
