PATRON,5.0919,,mg/L,1.3,0.0518,1,1,1,0.0522,0.0523,0.0511
BLANCO,0.0598,,mg/L,40.1,0.0006,1,1,1,0.0007,0.0008,0.0003
BLANCO REACTIVO,0,,mg/L,19,0.0007,1,1,1,0.0006,0.0006,0.0008
FASE 1,0.0606,,mg/L,47.9,0.0006,1,1,1,0.0009,0.0003,0.0007
PATRON,5.0799,,mg/L,1.6,0.0517,1,1,1,0.0508,0.0524,0.0519
FASE 2,0.0887,,mg/L,32.4,0.0009,1,1,1,0.0009,0.0012,0.0006
FASE 3,0.1277,,mg/L,15,0.0013,1,1,1,0.0015,0.0011,0.0013
PATRON,5.0674,,mg/L,0.9,0.0516,1,1,1,0.0519,0.0511,0.0518
BLANCO,0.0946,,mg/L,29.7,0.001,1,1,1,0.0013,0.0007,0.0009
BLANCO REACTIVO,0,,mg/L,3.5,0.0019,1,1,1,0.0018,0.0019,0.0019
VSP NORTE,0.0423,,mg/L,37.1,0.0004,1,1,1,0.0003,0.0006,0.0005
CELDA 8.1,0.0397,,mg/L,96.8,0.0004,1,1,1,0.0002,0.0002,0.0009
CELDA 8.2,0.0618,,mg/L,17,0.0006,1,1,1,0.0008,0.0006,0.0006
CELDA 8.3,1.5208,,mg/L,0.6,0.0155,1,1,1,0.0154,0.0156,0.0156
PATRON,5.0864,,mg/L,0.2,0.0518,1,1,1,0.0519,0.0517,0.0518
BLANCO,0.0408,,mg/L,21,0.0004,1,1,1,0.0005,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,9.5,0.0024,1,1,1,0.0021,0.0025,0.0026
