PATRON,0.0542,,mg/L,6.5,0.0033,0.0015,0.0035,0.0031,0.0033
BLANCO,-0.0085,,mg/L,64.5,-0.0001,-0.0001,-0.0001,-0.0002,0
BLANCO REACTIVO,0,,mg/L,2.8,-0.001,-0.0005,-0.001,-0.001,-0.001
H KCA PO,0.0511,,mg/L,6.3,0.0031,0.0063,0.0033,0.003,0.003
H KCA PO,0.0498,,mg/L,8.6,0.003,0.0064,0.0032,0.0027,0.0032
H KCA PO,0.0519,,mg/L,10.8,0.0032,0.0059,0.0028,0.0033,0.0034
PATRON,0.0511,,mg/L,6.8,0.0031,0.0033,0.0029,0.0031,0.0033
H KCA PO,0.0498,,mg/L,2.4,0.003,0.0062,0.003,0.0031,0.0031
H KCA PO,0.0522,,mg/L,11.3,0.0032,0.0065,0.0036,0.0031,0.0029
PATRON,0.051,,mg/L,15.7,0.0031,0.003,0.0026,0.0031,0.0036
BLANCO,-0.0051,,mg/L,>100,0.0001,0.0014,0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,7,-0.0009,0.0009,-0.0008,-0.001,-0.001
M1 PO,0.0432,,mg/L,9.1,0.0027,0.0064,0.0025,0.003,0.0026
M2 PO,0.0242,,mg/L,35,0.0017,0.006,0.0016,0.0023,0.0011
M3 PO,0.0142,,mg/L,9.9,0.0011,0.0064,0.001,0.0012,0.0011
M4 PO,0.0019,,mg/L,21.8,0.0005,0.0065,0.0004,0.0004,0.0006
PATRON,0.047,,mg/L,11.7,0.0029,0.0031,0.0033,0.0026,0.0028
P KCA PO,0.01,,mg/L,56.2,0.0006,0.0047,0.0009,0.0006,0.0003
PATRON,0.0476,,mg/L,5.3,0.0029,0.002,0.0031,0.0028,0.0029
BLANCO,-0.0093,,mg/L,>100,-0.0001,0.0001,0,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,22.3,0.0007,0,0.0005,0.0008,0.0006
CELDA 8,0.0189,,mg/L,6.8,0.0014,0.0063,0.0014,0.0013,0.0015
CANAL,0.0538,,mg/L,9.6,0.0033,0.0057,0.0036,0.0032,0.003
FASE 1,0.0142,,mg/L,14.5,0.0011,0.0059,0.0012,0.0009,0.0012
FASE 2,0.0235,,mg/L,6.2,0.0016,0.0056,0.0016,0.0016,0.0017
FASE 3,0.0119,,mg/L,39.8,0.001,0.0064,0.0005,0.0012,0.0012
VSP NORTE,0.028,,mg/L,10.8,0.0019,0.0051,0.0016,0.0019,0.002
CELDA 8.1,0.0244,,mg/L,25.4,0.0017,0.0059,0.0019,0.0012,0.002
CELDA 8.2,0.0164,,mg/L,26.4,0.0012,0.0075,0.001,0.0011,0.0016
CELDA 8.3,0.0189,,mg/L,24.3,0.0014,0.0072,0.0013,0.0011,0.0018
S. RICA,0.0203,,mg/L,9.5,0.0015,0.0065,0.0016,0.0013,0.0015
PATRON,0.054,,mg/L,10.8,0.0028,0.0047,0.0026,0.0031,0.0027
BLANCO,0,,mg/L,53.9,0.0004,0.0005,0.0004,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,38.2,-0.0005,0.0004,-0.0003,-0.0007,-0.0005
H KCA PE,0.0357,,mg/L,56.7,0.0018,0.0075,0.003,0.0013,0.0012
H KCA PE,0.0337,,mg/L,49.8,0.0017,0.0085,0.0008,0.0018,0.0025
H KCA PE,0.0346,,mg/L,34.8,0.0018,0.0087,0.0024,0.0017,0.0012
PATRON,0.0469,,mg/L,17,0.0024,0.0031,0.0022,0.0021,0.0029
H KCA PE,0.0299,,mg/L,50.8,0.0015,0.0084,0.0008,0.0015,0.0023
H KCA PE,0.0303,,mg/L,45.7,0.0015,0.0087,0.0022,0.0015,0.0008
PATRON,0.0502,,mg/L,17.1,0.0026,0.0032,0.0022,0.0031,0.0025
BLANCO,0.0014,,mg/L,>100,0,0.005,0.0003,-0.0004,0
BLANCO REACTIVO,0,,mg/L,20.9,-0.0008,-0.0026,-0.0006,-0.0009,-0.0007
M1 PE,0.0136,,mg/L,30.9,0.0006,0.0073,0.0005,0.0005,0.0009
M2 PE,0.0182,,mg/L,38.9,0.0009,0.0067,0.0013,0.0006,0.0008
M3 PE,0.0133,,mg/L,47.5,0.0006,0.0069,0.0004,0.0005,0.0009
M4 PE,0.0082,,mg/L,76.9,0.0003,0.0072,0.0006,0.0002,0.0002
PATRON,0.0479,,mg/L,9.6,0.0025,0.0035,0.0023,0.0024,0.0027
P KCA PE,0.0133,,mg/L,36.4,0.0008,0.0051,0.001,0.0009,0.0005
PATRON,0.0539,,mg/L,6.9,0.0028,0.0032,0.0029,0.0029,0.0026
BLANCO,0.0042,,mg/L,>100,0.0001,0.003,0.0001,0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,48.4,-0.0009,-0.003,-0.0013,-0.0009,-0.0004
ELY 1,0.0273,,mg/L,13.1,0.0014,0.0074,0.0013,0.0016,0.0013
ELY 2,0.0267,,mg/L,8.4,0.0013,0.0076,0.0012,0.0013,0.0015
ELY 3,0.028,,mg/L,10.7,0.0014,0.0075,0.0015,0.0012,0.0015
ELY 4,0.0227,,mg/L,49.1,0.0011,0.0078,0.001,0.0017,0.0007
PATRON,0.0538,,mg/L,11.9,0.0026,-0.0012,0.0022,0.0028,0.0027
ELY P,0.0084,,mg/L,63.8,0.0003,0.0013,0.0005,0.0004,0.0001
PATRON,0.0488,,mg/L,13.5,0.0025,0.0025,0.0022,0.0029,0.0025
BLANCO,0.0035,,mg/L,>100,0.0001,-0.0017,-0.0003,0,0.0005
BLANCO REACTIVO,0,,mg/L,21.9,0.0008,0,0.0007,0.001,0.0007
NOROESTE,0.015,,mg/L,19.4,0.0007,0.0015,0.0006,0.0006,0.0008
TRITURADORA,0.015,,mg/L,76,0.0007,0.0023,0.0004,0.0012,0.0004
VICTORIA,0.0329,,mg/L,10.7,0.0016,0.0021,0.0014,0.0015,0.0017
CELDA 1,0.0197,,mg/L,16.4,0.0009,0.0024,0.0007,0.001,0.001
CELDA 2,0.0375,,mg/L,7.8,0.0018,0.0021,0.0019,0.0017,0.0017
CELDA 3,0.0167,,mg/L,73.7,0.0007,0.0034,0.0007,0.0002,0.0013
CELDA 4A,0.0314,,mg/L,9.6,0.0015,0.0046,0.0013,0.0016,0.0015
CELDA 4B,0.0397,,mg/L,12.6,0.0019,0.0064,0.002,0.0016,0.002
CELDA 5A,0.0436,,mg/L,16.3,0.0021,0.0062,0.0021,0.0024,0.0017
CELDA 5B,0.041,,mg/L,27.3,0.002,0.0063,0.0019,0.0014,0.0025
PATRON,0.0463,,mg/L,5.6,0.0025,0.001,0.0024,0.0025,0.0027
BLANCO,-0.0005,,mg/L,>100,-0.0001,-0.0048,0.0005,-0.0003,-0.0005
BLANCO REACTIVO,0,,mg/L,51.7,0.0006,0,0.0003,0.0008,0.0008
