PATRON,4.9649,,mg/L,0.6,0.0567,0.0571,0.0564,0.0567
BLANCO,0.0389,,mg/L,2.8,0.0005,0.0004,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0001,0.0003
FASE 1,0.0709,,mg/L,3.7,0.0008,0.0008,0.0008,0.0009
FASE 2,0.0544,,mg/L,0.5,0.0006,0.0006,0.0006,0.0006
FASE 3,0.0367,,mg/L,12.4,0.0004,0.0004,0.0005,0.0005
VSP NORTE,0.0391,,mg/L,8.7,0.0005,0.0004,0.0005,0.0004
CELDA 8.1,0.0612,,mg/L,16.7,0.0007,0.0007,0.0008,0.0006
CELDA 8.2,0.0285,,mg/L,5,0.0003,0.0003,0.0003,0.0003
CELDA 8.3,0.0722,,mg/L,10.6,0.0008,0.0009,0.0008,0.0009
PATRON,4.9247,,mg/L,0.6,0.0563,0.0559,0.0564,0.0565
BLANCO,0.066,,mg/L,8.4,0.0008,0.0008,0.0008,0.0007
BLANCO REACTIVO,0,,mg/L,6,0.0006,0.0006,0.0006,0.0005
