Analista,,,,,,,,,
Fecha de inicio,14/04/2023 05:55 a. m.  GMT: 14/04/2023 11:55 a. m.,,,,,,,,
Hoja de trabajo,SA000955_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag   (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9881,,mg/L,0.8,0.1361,0.1369,0.1365,0.1349
,BLANCO,0.0011,,mg/L,59.6,0.0001,0.0002,0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,47.4,0.0001,0.0002,0.0001,0.0001
,SA000955-001,1.0343,,mg/L,1.4,0.0055,0.0054,0.0055,0.0056
,SA000955-002,1.2357,,mg/L,1.9,0.0066,0.0065,0.0065,0.0067
,SA000955-003,1.2487,,mg/L,0.7,0.0066,0.0066,0.0067,0.0066
,SA000955-004,-0.0064,,mg/L,>100,0,0,0,-0.0001
,SA000955-005,1.326,,mg/L,1.2,0.0071,0.0071,0.007,0.0071
,PATRON,0.9893,,mg/L,0.8,0.1363,0.1372,0.1366,0.135
,SA000955-006,1.1906,,mg/L,0.7,0.0063,0.0063,0.0063,0.0064
,SA000955-007,1.3386,,mg/L,0.3,0.0071,0.0071,0.0071,0.0071
,SA000955-008,1.2763,,mg/L,1.2,0.0068,0.0068,0.0067,0.0069
,SA000955-009,1.624,,mg/L,0.8,0.0087,0.0087,0.0087,0.0086
,SA000955-010,2.6177,,mg/L,8.7,0.0139,0.0132,0.0133,0.0153
,PATRON,0.9853,,mg/L,0.1,0.1357,0.1356,0.1359,0.1357
,BLANCO,0.0008,,mg/L,>100,0.0001,0.0002,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,89.1,0.0002,0.0002,0.0004,0
,SA000955-011,4.2908,,mg/L,1.7,0.023,0.0234,0.0229,0.0226
,SA000955-012,20.1144,,mg/L,0.8,0.1108,0.1098,0.1115,0.111
,SA000955-013,3.2217,,mg/L,3,0.0172,0.0177,0.0173,0.0167
,SA000955-014,3.7598,,mg/L,0.5,0.0201,0.02,0.0202,0.0202
,SA000955-015,10.0558,,mg/L,0.4,0.0546,0.0549,0.0545,0.0545
,PATRON,0.9896,,mg/L,0.7,0.1363,0.1374,0.1362,0.1353
,SA000955-016,12.4205,,mg/L,0.2,0.0678,0.0679,0.0676,0.0679
,SA000955-017,4.5446,,mg/L,0.7,0.0244,0.0244,0.0246,0.0242
,SA000955-018,26.6166,,mg/L,0.5,0.1471,0.1477,0.1462,0.1472
,SA000955-019,8.6374,,mg/L,0.5,0.0468,0.0465,0.0469,0.047
,SA000955-020,9.4216,,mg/L,0.4,0.051,0.0511,0.0512,0.0508
,PATRON,0.9921,,mg/L,0.5,0.1367,0.1366,0.136,0.1373
,BLANCO,0.0014,,mg/L,29.7,0.0002,0.0002,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,64.8,0.0001,0.0002,0.0001,0.0001
,SA000955-021,14.0842,,mg/L,0.7,0.077,0.0767,0.0768,0.0777
,SA000955-022,0.1505,,mg/L,22.9,0.0008,0.0008,0.001,0.0006
,SA000955-023,1.6935,,mg/L,0.6,0.009,0.009,0.0089,0.009
,SA000955-024,3.9271,,mg/L,0.6,0.021,0.021,0.0209,0.0212
,SA000955-025,2.4648,,mg/L,2,0.0132,0.0129,0.0131,0.0134
,PATRON,0.9918,,mg/L,0.3,0.1366,0.1363,0.137,0.1365
,SA000955-026,1.2983,,mg/L,1.3,0.0069,0.007,0.0068,0.0069
,SA000955-027,3.9119,,mg/L,0.3,0.021,0.021,0.021,0.0209
,SA000955-028,2.3392,,mg/L,0.9,0.0125,0.0124,0.0124,0.0126
,SA000955-029,1.1522,,mg/L,1.1,0.0061,0.0061,0.0062,0.0061
,SA000955-030,1.0862,,mg/L,0.5,0.0058,0.0058,0.0058,0.0058
,PATRON,0.9914,,mg/L,0.5,0.1366,0.1359,0.1366,0.1372
,BLANCO,0.0002,,mg/L,>100,0,-0.0001,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0.0002,0
,SA000955-031,1.0881,,mg/L,0.3,0.0058,0.0058,0.0058,0.0058
,SA000955-032,1.1287,,mg/L,1.6,0.006,0.0061,0.006,0.0059
,PATRON,1.0006,,mg/L,0.2,0.1378,0.1378,0.1382,0.1375
,BLANCO,-0.0002,,mg/L,>100,0,0,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0.0001,0
