Analista,,,,,,,,,
Fecha de inicio,08/05/2023 11:25 a. m.  GMT: 08/05/2023 05:25 p. m.,,,,,,,,
Hoja de trabajo,SA001053_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0201,,mg/L,0.3,0.1396,0.1399,0.1398,0.1392
,BLANCO,-0.002,,mg/L,47.7,-0.0003,-0.0004,-0.0004,-0.0001
,BLANCO REACTIVO,0,,mg/L,43.1,-0.0002,-0.0003,-0.0001,-0.0003
,SA001053-001,1.9357,,mg/L,0.9,0.0109,0.011,0.0108,0.0109
,SA001053-002,1.9234,,mg/L,3.3,0.0108,0.0105,0.0112,0.0107
,SA001053-003,2.0841,,mg/L,3.3,0.0117,0.0117,0.0121,0.0113
,SA001053-004,1.7974,,mg/L,2.4,0.0101,0.0099,0.0104,0.01
,SA001053-005,0.2048,,mg/L,>100,0,-0.0001,0.0001,-0.0001
,PATRON,0.9957,,mg/L,0.7,0.1364,0.1374,0.1355,0.1362
,SA001053-006,1.4945,,mg/L,1,0.0084,0.0085,0.0083,0.0084
,SA001053-007,1.6379,,mg/L,1.8,0.0092,0.009,0.0091,0.0093
,SA001053-008,1.5684,,mg/L,0.6,0.0088,0.0087,0.0088,0.0088
,SA001053-009,0.2631,,mg/L,5.2,-0.0009,-0.0009,-0.0009,-0.001
,SA001053-010,2.2797,,mg/L,0.8,0.0128,0.0127,0.0128,0.0129
,PATRON,0.9969,,mg/L,0.2,0.1365,0.1365,0.1368,0.1363
,BLANCO,0.0007,,mg/L,>100,0.0001,0.0002,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,84.2,0.0004,0.0001,0.0007,0.0003
,SA001053-011,1.3221,,mg/L,1.2,0.0074,0.0075,0.0073,0.0074
,SA001053-012,1.2253,,mg/L,1.5,0.0069,0.0068,0.0069,0.007
,SA001053-013,1.8161,,mg/L,0.6,0.0102,0.0103,0.0103,0.0102
,SA001053-014,2.9792,,mg/L,1.4,0.017,0.0167,0.0171,0.0171
,SA001053-015,3.8316,,mg/L,1,0.0214,0.0215,0.0211,0.0215
,PATRON,0.9942,,mg/L,0.2,0.1362,0.1358,0.1363,0.1364
,SA001053-016,2.8704,,mg/L,1.3,0.0163,0.0163,0.0165,0.0161
,SA001053-017,2.865,,mg/L,1.1,0.0161,0.0162,0.0159,0.0162
,SA001053-018,2.5944,,mg/L,2,0.0149,0.0146,0.0152,0.0148
,SA001053-019,3.8878,,mg/L,0.8,0.0218,0.022,0.0219,0.0216
,SA001053-020,15.4881,,mg/L,0.4,0.1038,0.1038,0.1034,0.1042
,PATRON,0.999,,mg/L,0.4,0.1368,0.1364,0.1374,0.1366
,BLANCO,0.001,,mg/L,61.6,0.0001,0.0001,0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,35.4,0.0005,0.0007,0.0003,0.0006
