PATRON,4.9606,,mg/L,0.9,0.0519,1,1,1,0.0524,0.0516,0.0516
BLANCO,0.0833,,mg/L,26.3,0.0009,1,1,1,0.0011,0.0008,0.0007
BLANCO REACTIVO,0,,mg/L,45.3,0.001,1,1,1,0.0005,0.0014,0.001
FASE 1,0.0247,,mg/L,>100,0.0003,1,1,1,0.0001,0.0006,0.0001
PATRON,4.8697,,mg/L,0.4,0.0509,1,1,1,0.0511,0.0507,0.051
FASE 2,0.0436,,mg/L,6.9,0.0005,1,1,1,0.0004,0.0005,0.0005
FASE 3,0.0862,,mg/L,8.3,0.0009,1,1,1,0.0008,0.001,0.0009
PATRON,4.9038,,mg/L,0.5,0.0513,1,1,1,0.0512,0.0516,0.0511
BLANCO,0.0189,,mg/L,58.8,0.0002,1,1,1,0.0001,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,17.7,0.0015,1,1,1,0.0015,0.0018,0.0013
VSP NORTE,0.0254,,mg/L,28.9,0.0003,1,1,1,0.0003,0.0002,0.0003
CELDA 8.1,0.0481,,mg/L,31.6,0.0005,1,1,1,0.0006,0.0003,0.0006
CELDA 8.2,0.0561,,mg/L,31.5,0.0006,1,1,1,0.0004,0.0006,0.0008
CELDA 8.3,2.3786,,mg/L,1.2,0.025,1,1,1,0.0249,0.0253,0.0248
PATRON,4.9649,,mg/L,1.8,0.0519,1,1,1,0.0515,0.0512,0.053
BLANCO,0.0429,,mg/L,18.6,0.0005,1,1,1,0.0005,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,11.8,0.0019,1,1,1,0.0018,0.0018,0.0022
