PATRON,5.1417,,mg/L,1.9,0.0477,0.0487,0.0473,0.047
BLANCO,-0.008,,mg/L,23,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,30,-0.0002,-0.0002,-0.0002,-0.0001
FASE 1,0.0118,,mg/L,20.2,0.0001,0.0001,0.0001,0.0001
FASE 2,0.011,,mg/L,82.1,0.0001,0.0002,0,0.0001
FASE 3,0.0218,,mg/L,36,0.0002,0.0002,0.0003,0.0002
VSP NORTE,0.0147,,mg/L,39.4,0.0001,0.0001,0.0002,0.0002
CELDA 8.1,0.0248,,mg/L,41.8,0.0002,0.0002,0.0002,0.0003
CELDA 8.2,0.0217,,mg/L,8.5,0.0002,0.0002,0.0002,0.0002
CELDA 8.3,0.0211,,mg/L,32.7,0.0002,0.0003,0.0002,0.0002
PATRON,4.8966,,mg/L,2,0.0454,0.0445,0.0463,0.0455
BLANCO,0.0006,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,12.5,-0.0004,-0.0004,-0.0004,-0.0005
