PATRON,5.0077,,mg/L,0.3,0.0566,1,1,1,0.0568,0.0566,0.0565
BLANCO,0.0332,,mg/L,28.6,0.0004,1,1,1,0.0003,0.0005,0.0003
BLANCO REACTIVO,0,,mg/L,12.4,0.0001,1,1,1,0.0001,0.0001,0.0002
FASE 1,0.0406,,mg/L,61.4,0.0005,1,1,1,0.0002,0.0004,0.0008
PATRON,4.8617,,mg/L,1.8,0.055,1,1,1,0.0539,0.0553,0.0559
FASE 2,0.066,,mg/L,51.2,0.0008,1,1,1,0.0005,0.0012,0.0005
FASE 3,0.1343,,mg/L,20.3,0.0016,1,1,1,0.0013,0.0019,0.0014
PATRON,4.8857,,mg/L,0.4,0.0553,1,1,1,0.0554,0.0555,0.0551
BLANCO,0.0051,,mg/L,>100,0.0001,1,1,1,0.0003,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,2.9,0.0043,1,1,1,0.0045,0.0043,0.0042
VSP NORTE,0.0205,,mg/L,>100,0.0002,1,1,1,-0.0001,0.0003,0.0006
CELDA 8.1,0.052,,mg/L,62.7,0.0006,1,1,1,0.001,0.0003,0.0005
CELDA 8.2,0.0539,,mg/L,7.6,0.0006,1,1,1,0.0007,0.0006,0.0007
CELDA 8.3,0.8998,,mg/L,1.8,0.0105,1,1,1,0.0106,0.0103,0.0106
PATRON,4.8565,,mg/L,0.7,0.055,1,1,1,0.0554,0.0548,0.0548
BLANCO,-0.0136,,mg/L,91.2,-0.0002,1,1,1,0,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,3.5,0.0052,1,1,1,0.0052,0.0054,0.005
