PATRON,1.0088,,mg/L,2.8,0.0006,0.0204,0.0198,0.0205,0.0209
BLANCO,0.0051,,mg/L,65.7,0.0001,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,99.5,0.0001,0.0001,0.0001,0.0001,0
H,0.2424,,mg/L,1.7,0.0001,0.0049,0.005,0.0048,0.0049
C1,0.239,,mg/L,1.8,0.0001,0.0048,0.0049,0.0049,0.0047
C2,0.2404,,mg/L,1.7,0.0001,0.0049,0.0048,0.005,0.0048
PATRON,1.0006,,mg/L,0.8,0.0002,0.0202,0.0201,0.0204,0.0202
BLANCO,-0.0066,,mg/L,44.8,0.0001,-0.0001,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,28.2,0.0001,-0.0002,-0.0003,-0.0002,-0.0002
C3,0.2392,,mg/L,2.5,0.0001,0.0048,0.0047,0.0049,0.0049
C4,0.2394,,mg/L,1.3,0.0001,0.0048,0.0049,0.0049,0.0048
T,0.225,,mg/L,1.6,0.0001,0.0046,0.0046,0.0045,0.0046
PATRON,1.0032,,mg/L,1,0.0002,0.0203,0.0205,0.0201,0.0202
BLANCO,-0.0001,,mg/L,>100,0.0001,0,-0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,24.8,0.0001,-0.0002,-0.0002,-0.0003,-0.0002
DP1,0.2051,,mg/L,1.9,0.0001,0.0042,0.0041,0.0042,0.0041
DP2,0.1707,,mg/L,1.3,0,0.0035,0.0034,0.0035,0.0034
DP3,0.1692,,mg/L,3,0.0001,0.0034,0.0033,0.0035,0.0034
PATRON,1.0162,,mg/L,0.4,0.0001,0.0205,0.0205,0.0206,0.0205
BLANCO,0.0053,,mg/L,75.4,0.0001,0.0001,0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,17.7,0,-0.0001,-0.0001,-0.0001,-0.0001
DP4,0.1415,,mg/L,3.2,0.0001,0.0029,0.0028,0.003,0.0029
DP5,0.1321,,mg/L,3,0.0001,0.0027,0.0027,0.0026,0.0027
DP6,0.5115,,mg/L,0.3,0,0.0103,0.0104,0.0103,0.0103
PATRON,1.0027,,mg/L,0.6,0.0001,0.0203,0.0203,0.0204,0.0201
BLANCO,0.0029,,mg/L,15.8,0,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,-0.0001,0,-0.0003
ELY1,0.1961,,mg/L,0.6,0,0.004,0.004,0.0039,0.004
ELY2,0.1742,,mg/L,1.3,0,0.0035,0.0035,0.0036,0.0036
ELY3,0.1495,,mg/L,3.2,0.0001,0.003,0.0031,0.0029,0.003
PATRON,1.0051,,mg/L,0.6,0.0001,0.0203,0.0203,0.0204,0.0202
BLANCO,-0.0103,,mg/L,34.3,0.0001,-0.0002,-0.0003,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,10.3,0,-0.0004,-0.0003,-0.0004,-0.0004
ELY4,0.1307,,mg/L,2.8,0.0001,0.0026,0.0027,0.0027,0.0026
ELY5,0.1186,,mg/L,4.8,0.0001,0.0024,0.0025,0.0023,0.0024
PATRON,1.0046,,mg/L,1.2,0.0002,0.0203,0.0201,0.0206,0.0202
BLANCO,-0.004,,mg/L,64.3,0.0001,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,11.3,0,-0.0004,-0.0004,-0.0004,-0.0003
