PATRON,4.939,,mg/L,0.8,0.0486,1,1,1,0.049,0.0484,0.0483
BLANCO,-0.0384,,mg/L,77.2,-0.0004,1,1,1,-0.0004,-0.0007,-0.0001
BLANCO REACTIVO,0,,mg/L,13.3,-0.0006,1,1,1,-0.0005,-0.0006,-0.0006
FASE 1,0.0218,,mg/L,26,0.0002,1,1,1,0.0002,0.0002,0.0003
FASE 2,0.022,,mg/L,54.5,0.0002,1,1,1,0.0002,0.0001,0.0004
FASE 3,0.0173,,mg/L,45.1,0.0002,1,1,1,0.0002,0.0002,0.0001
VSP NORTE,0.0108,,mg/L,40,0.0001,1,1,1,0.0002,0.0001,0.0001
CELDA 8.1,0.0158,,mg/L,99.1,0.0002,1,1,1,0,0.0002,0.0003
CELDA 8.2,0.0035,,mg/L,>100,0,1,1,1,-0.0001,0.0002,0
CELDA 8.3,0.0143,,mg/L,84.7,0.0001,1,1,1,0,0.0002,0.0003
PATRON,4.9132,,mg/L,0.9,0.0483,1,1,1,0.0478,0.0486,0.0485
BLANCO,-0.0277,,mg/L,11.8,-0.0003,1,1,1,-0.0003,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,20.9,-0.001,1,1,1,-0.0008,-0.0009,-0.0012
