PATRON,4.8517,,mg/L,0.3,0.0509,0.0511,0.0509,0.0508
BLANCO,0.0065,,mg/L,70.8,0.0001,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,9.3,0.0011,0.001,0.0012,0.0012
FASE 1,0.0865,,mg/L,6.9,0.0009,0.001,0.0009,0.0009
FASE 2,0.031,,mg/L,32.8,0.0003,0.0004,0.0004,0.0002
FASE 3,0.0225,,mg/L,4.5,0.0002,0.0002,0.0002,0.0002
VSP NORTE,0.0699,,mg/L,12.6,0.0007,0.0007,0.0009,0.0007
CELDA 8.1,0.0515,,mg/L,5.7,0.0006,0.0005,0.0006,0.0005
CELDA 8.2,0.048,,mg/L,13.6,0.0005,0.0006,0.0004,0.0005
CELDA 8.3,0.1116,,mg/L,7.7,0.0012,0.0013,0.0011,0.0012
PATRON,4.8891,,mg/L,1,0.0513,0.0507,0.0516,0.0516
BLANCO,-0.011,,mg/L,70.3,-0.0001,-0.0001,-0.0002,0
BLANCO REACTIVO,0,,mg/L,0,-0.0791,-0.0791,-0.0791,-0.079
