PATRON,0.0485,,mg/L,8.4,0.0002,0.0021,-0.0015,0.0023,0.0021,0.002
BLANCO,0.0009,,mg/L,>100,0.0004,0.0002,-0.0002,0.0002,-0.0002,0.0006
BLANCO REACTIVO,0,,mg/L,67,0.0002,0.0003,0.0004,0.0001,0.0003,0.0006
H KCA PO,0.0491,,mg/L,9.7,0.0003,0.0026,0,0.0025,0.0024,0.0029
H KCA PO,0.0534,,mg/L,13.4,0.0004,0.0028,-0.0001,0.0031,0.0024,0.0029
H KCA PO,0.0506,,mg/L,8.3,0.0002,0.0022,-0.0015,0.002,0.0023,0.0023
PATRON,0.047,,mg/L,9.7,0.0002,0.0025,-0.0046,0.0023,0.0028,0.0024
H KCA PO,0.0523,,mg/L,4.2,0.0001,0.0027,-0.0012,0.0029,0.0027,0.0027
H KCA PO,0.0482,,mg/L,15.8,0.0004,0.0025,-0.0013,0.0025,0.003,0.0022
PATRON,0.044,,mg/L,7.8,0.0002,0.0023,-0.0045,0.0025,0.0024,0.0021
BLANCO,-0.0103,,mg/L,42.4,0.0001,-0.0003,-0.0035,-0.0004,-0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,40.6,0.0001,0.0003,0.0001,0.0002,0.0004,0.0002
M1 PO,0.0456,,mg/L,12.2,0.0002,0.002,0.0019,0.0018,0.0019,0.0023
M2 PO,0.0418,,mg/L,9.7,0.0002,0.0018,0.0018,0.0016,0.0019,0.002
M3 PO,0.0329,,mg/L,6.2,0.0001,0.0014,0.0018,0.0015,0.0013,0.0015
M4 PO,0.0218,,mg/L,19.6,0.0002,0.0009,0.0018,0.001,0.001,0.0007
PATRON,0.0492,,mg/L,3.1,0.0001,0.0022,-0.0015,0.0021,0.0022,0.0022
P KCA PO,0.011,,mg/L,58.1,0.0002,0.0004,0.0021,0.0002,0.0005,0.0006
PATRON,0.0459,,mg/L,3,0.0001,0.002,-0.0015,0.0021,0.002,0.0019
BLANCO,-0.006,,mg/L,53.6,0.0002,-0.0003,-0.0001,-0.0005,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,38,0.0003,-0.0007,0.0009,-0.0004,-0.001,-0.0009
CELDA 8,0.0567,,mg/L,10.6,0.0003,0.0025,0.002,0.0025,0.0027,0.0022
CANAL,0.0261,,mg/L,19.3,0.0002,0.0011,0.0027,0.0013,0.0011,0.0009
FASE 1,0.0532,,mg/L,9.4,0.0002,0.0023,0.0019,0.0024,0.0021,0.0025
FASE 2,0.023,,mg/L,19.6,0.0002,0.001,0.0024,0.0011,0.001,0.0008
FASE 3,0.0085,,mg/L,20.5,0.0001,0.0003,0.0024,0.0004,0.0003,0.0002
VSP NORTE,0.0506,,mg/L,6.3,0.0001,0.0022,0.0017,0.0022,0.0024,0.0021
CELDA 8.1,-0.0006,,mg/L,>100,0.0002,-0.0001,0.0017,0.0001,-0.0004,-0.0001
CELDA 8.2,-0.0004,,mg/L,96.7,0.0001,-0.0001,0.0016,0,-0.0002,-0.0001
CELDA 8.3,-0.0058,,mg/L,47.6,0.0002,-0.0003,0.0018,-0.0003,-0.0005,-0.0002
PATRON,0.0519,,mg/L,15.4,0.0004,0.0023,0.0004,0.0025,0.0025,0.0019
BLANCO,-0.0036,,mg/L,38.8,0.0001,-0.0002,0,-0.0003,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,29.9,0.0001,0.0002,-0.0002,0.0002,0.0003,0.0002
H KCA PE,0.0361,,mg/L,23.7,0.0005,0.0022,0.0033,0.0019,0.002,0.0028
H KCA PE,0.0353,,mg/L,7.6,0.0002,0.0022,0.0033,0.002,0.0024,0.0022
H KCA PE,0.0367,,mg/L,5.5,0.0001,0.0023,-0.0009,0.0021,0.0023,0.0023
PATRON,0.0456,,mg/L,1.6,0,0.002,0.0001,0.002,0.002,0.002
H KCA PE,0.0362,,mg/L,6.4,0.0001,0.0022,-0.001,0.0024,0.0021,0.0022
H KCA PE,0.0356,,mg/L,65.6,0.001,0.0015,0.0031,0.0025,0.0016,0.0005
PATRON,0.0513,,mg/L,7.6,0.0002,0.0023,0.001,0.0021,0.0024,0.0024
BLANCO,-0.01,,mg/L,16.8,0.0001,-0.0005,0.0024,-0.0005,-0.0005,-0.0006
BLANCO REACTIVO,0,,mg/L,8.5,0,0.0006,-0.0003,0.0006,0.0005,0.0006
M1 PE,0.0223,,mg/L,10.5,0.0002,0.0016,0.0033,0.0014,0.0018,0.0016
M2 PE,0.0122,,mg/L,2.3,0,0.0011,0.0031,0.0011,0.0011,0.0011
M3 PE,0.0161,,mg/L,11.1,0.0001,0.0013,0.0031,0.0014,0.0013,0.0011
M4 PE,0.0071,,mg/L,27,0.0002,0.0009,0.0032,0.0008,0.0011,0.0007
PATRON,0.0484,,mg/L,5.7,0.0002,0.0028,-0.0003,0.0029,0.0026,0.0029
P KCA PE,0.0096,,mg/L,17.7,0.0002,0.001,0.0025,0.0008,0.0011,0.0011
PATRON,0.0476,,mg/L,6.3,0.0002,0.0028,-0.0002,0.0029,0.0026,0.0029
BLANCO,-0.0008,,mg/L,30.9,0.0002,0.0005,0.0011,0.0004,0.0007,0.0005
BLANCO REACTIVO,0,,mg/L,19.3,0.0002,0.0012,0.0002,0.001,0.0012,0.0015
ELY 1,0.0146,,mg/L,19,0.0002,0.0012,0.0021,0.0014,0.001,0.0014
ELY 2,0.0088,,mg/L,50.7,0.0005,0.001,0.0022,0.0015,0.0007,0.0006
ELY 3,0,,mg/L,16.8,0.0001,0.0005,0.0023,0.0005,0.0005,0.0006
ELY 4,-0.0013,,mg/L,31.8,0.0002,0.0005,0.0021,0.0004,0.0004,0.0007
PATRON,0.0471,,mg/L,16,0.0004,0.0024,-0.0011,0.0027,0.0026,0.002
ELY P,-0.0056,,mg/L,55.1,0.0001,0.0002,0.0021,0.0002,0.0001,0.0003
PATRON,0.0514,,mg/L,7,0.0002,0.0026,-0.0013,0.0024,0.0027,0.0027
BLANCO,-0.0022,,mg/L,41.2,0.0001,0.0003,0,0.0005,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0.0002,0,0,0.0001
NOROESTE,0.0268,,mg/L,9.3,0.0001,0.0016,0.0023,0.0017,0.0015,0.0015
TRITURADORA,0.0218,,mg/L,11.3,0.0002,0.0014,0.0016,0.0013,0.0015,0.0012
VICTORIA,0.0292,,mg/L,7.7,0.0001,0.0017,0.0019,0.0016,0.0018,0.0016
CELDA 1,0.0289,,mg/L,1,0,0.0017,0.0019,0.0016,0.0017,0.0016
CELDA 2,0.0384,,mg/L,6.8,0.0001,0.0021,0.0016,0.0019,0.0022,0.0021
