Analista,,,,,,,,,
Fecha de inicio,11/03/2023 02:37 a. m.  GMT: 11/03/2023 08:37 a. m.,,,,,,,,
Hoja de trabajo,SA000628_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9998,,mg/L,0.3,0.1075,0.1078,0.1076,0.1071
,BLANCO,0.0038,,mg/L,94.5,0.0004,0.0002,0.0002,0.0009
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0,0.0001
,SA000628-001,3.1198,,mg/L,0.3,0.0136,0.0135,0.0136,0.0135
,SA000628-002,3.2019,,mg/L,0.8,0.014,0.014,0.0138,0.0141
,SA000628-003,3.1415,,mg/L,0.5,0.0137,0.0138,0.0138,0.0137
,SA000628-004,1.9041,,mg/L,0.6,0.0084,0.0085,0.0084,0.0084
,SA000628-005,3.6073,,mg/L,0.7,0.0159,0.0158,0.0158,0.016
,PATRON,0.9955,,mg/L,0.5,0.1071,0.1072,0.1064,0.1075
,SA000628-006,3.7039,,mg/L,1.1,0.0162,0.0163,0.0161,0.016
,SA000628-007,2.799,,mg/L,1.7,0.0122,0.012,0.0124,0.0121
,SA000628-008,24.6137,,mg/L,0.6,0.1064,0.1057,0.1069,0.1064
,SA000628-009,4.1334,,mg/L,0.3,0.018,0.018,0.0181,0.018
,SA000628-010,1.6986,,mg/L,1.1,0.0075,0.0076,0.0074,0.0074
,PATRON,0.997,,mg/L,0.9,0.1072,0.1061,0.1081,0.1075
,BLANCO,-0.0006,,mg/L,71.7,-0.0001,0,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0,0
,SA000628-011,1.9316,,mg/L,0.4,0.0085,0.0084,0.0085,0.0085
,SA000628-012,2.8094,,mg/L,0.6,0.0123,0.0124,0.0122,0.0123
,SA000628-013,1.7897,,mg/L,0.8,0.0079,0.008,0.008,0.0079
,SA000628-014,0.1463,,mg/L,15.5,0.0006,0.0007,0.0007,0.0005
,SA000628-015,1.5344,,mg/L,1.3,0.0067,0.0067,0.0068,0.0067
,PATRON,0.9976,,mg/L,0.1,0.1073,0.1073,0.1072,0.1073
,SA000628-016,0.6559,,mg/L,1.7,0.0029,0.0028,0.0029,0.0029
,SA000628-017,2.1536,,mg/L,1.1,0.0095,0.0096,0.0094,0.0095
,SA000628-018,3.4903,,mg/L,0.6,0.0152,0.0152,0.0153,0.0152
,SA000628-019,1.8274,,mg/L,2.5,0.008,0.0082,0.0081,0.0078
,SA000628-020,-0.0018,,mg/L,>100,0,0,0,0
,PATRON,0.9969,,mg/L,0.1,0.1072,0.107,0.1072,0.1074
,BLANCO,0.0012,,mg/L,>100,0.0001,0.0005,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0.0001,0
,SA000628-021,2.565,,mg/L,0.7,0.0113,0.0112,0.0113,0.0113
,SA000628-022,2.5363,,mg/L,1.5,0.0112,0.011,0.0112,0.0114
,SA000628-023,2.9728,,mg/L,1.1,0.0129,0.013,0.0128,0.013
,SA000628-024,3.4053,,mg/L,0.4,0.0148,0.0149,0.0148,0.0148
,SA000628-025,1.9208,,mg/L,1,0.0084,0.0083,0.0085,0.0084
,PATRON,0.9913,,mg/L,0.3,0.1066,0.1063,0.1066,0.1069
,SA000628-026,1.742,,mg/L,0.9,0.0076,0.0076,0.0077,0.0077
,SA000628-027,2.1138,,mg/L,1.1,0.0093,0.0092,0.0093,0.0093
,SA000628-028,4.4934,,mg/L,0.2,0.02,0.02,0.0201,0.02
,SA000628-029,2.7655,,mg/L,0.9,0.0123,0.0122,0.0123,0.0124
,SA000628-030,2.326,,mg/L,0.3,0.0103,0.0104,0.0103,0.0103
,PATRON,0.9983,,mg/L,0.3,0.1073,0.1077,0.1073,0.107
,BLANCO,-0.0002,,mg/L,>100,0,0.0001,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0,0.0002
,SA000628-031,2.3905,,mg/L,0.8,0.0104,0.0103,0.0104,0.0105
,SA000628-032,2.7644,,mg/L,1.2,0.0121,0.0122,0.0119,0.0121
,PATRON,0.9918,,mg/L,0.3,0.1067,0.1064,0.1071,0.1065
,BLANCO,0.0001,,mg/L,>100,0,0,0,0
,BLANCO REACTIVO,0,,mg/L,3.7,0.0001,0.0001,0.0001,0.0001
