Analista,NR,,,,,,,,,
Fecha de inicio,09:43 a. m. 27/02/2026  GMT: 03:43 p. m. 27/02/2026,,,,,,,,,
Hoja de trabajo,SA008116,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4978,,mg/L,1,2,0.0181,0.0011,1,1
,BLANCO,-0.0055,,mg/L,1,>100,-0.0002,0.0018,1,1
,BLANCO REACTIVO,0,,mg/L,1,13.1,-0.0012,0.0007,1,1
,SA008116-001,0.0751,,mg/L,1,2.3,0.0117,0.0021,29.971,7
,SA008116-002,0.0832,,mg/L,1,0.5,0.013,0.0021,30.056,7
,SA008116-003,0.1871,,mg/L,1,0.7,0.0293,0.0019,29.98,7
,SA008116-004,0.4595,,mg/L,1,2.1,0.0734,0.0002,30.03,7
,SA008116-005,0.0584,,mg/L,1,2.1,0.0091,0.0013,30.079,7
,PATRON,0.4992,,mg/L,1,2.6,0.0182,0.0003,1,1
,SA008116-006,0.1316,,mg/L,1,2.6,0.0205,0.0015,30.003,7
,SA008116-007,0.1325,,mg/L,1,1,0.0207,0.0017,30.019,7
,SA008116-008,0.181,,mg/L,1,1.1,0.0285,0.0017,30.096,7
,SA008116-009,0.1086,,mg/L,1,0.9,0.0167,0.0018,29.701,7
,SA008116-010,0.1718,,mg/L,1,1.3,0.0269,0.0018,29.989,7
,PATRON,0.506,,mg/L,1,2,0.0184,0.0008,1,1
,BLANCO,-0.0022,,mg/L,1,>100,-0.0001,0.0003,1,1
,BLANCO REACTIVO,0,,mg/L,1,26,-0.0007,0,1,1
,SA008116-011,0.0489,,mg/L,1,3.3,0.0076,0.001,29.979,7
,SA008116-012,0.1171,,mg/L,1,2.7,0.0182,0.0013,29.968,7
,SA008116-013,0.0093,,mg/L,1,7.7,0.0014,0.001,30,7
,SA008116-014,0.0767,,mg/L,1,1.8,0.0119,0.0011,30.082,7
,SA008116-015,0.5434,,mg/L,1,1.5,0.087,0.0006,29.969,7
,PATRON,0.5095,,mg/L,1,2.2,0.0185,-0.0001,1,1
,SA008116-016,0.7813,,mg/L,1,0.8,0.1264,0.0001,30.033,7
,SA008116-017,0.4321,,mg/L,1,1.7,0.0688,0.0005,29.988,7
,SA008116-018,0.4907,,mg/L,1,1,0.0786,0.0001,30.07,7
,SA008116-019,0.0379,,mg/L,1,2.3,0.0058,0.0007,29.721,7
,SA008116-020,0.5211,,mg/L,1,1.5,0.0835,0.0002,30.033,7
,PATRON,0.5199,,mg/L,1,2.2,0.0189,0.0001,1,1
,BLANCO,0.0023,,mg/L,1,>100,0.0001,0.0006,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,0.0001,1,1
,SA008116-021,0.4551,,mg/L,1,0.5,0.0728,0.001,30.046,7
,SA008116-022,0.5426,,mg/L,1,1.2,0.0869,0.0005,29.976,7
,SA008116-023,0.013,,mg/L,1,3.2,0.002,0.0014,30.052,7
,SA008116-024,0.0134,,mg/L,1,6.4,0.0021,0.0011,30.032,7
,SA008116-025,0.6932,,mg/L,1,2.2,0.1119,0.0002,30.05,7
,PATRON,0.5114,,mg/L,1,3.8,0.0186,-0.0004,1,1
,SA008116-026,0.5299,,mg/L,1,2.2,0.085,0,30.038,7
,SA008116-027,0.3524,,mg/L,1,1.6,0.0559,0.0004,29.997,7
,SA008116-028,0.4362,,mg/L,1,1,0.0698,-0.0002,30.097,7
,SA008116-029,0.0047,,mg/L,1,14.1,0.0007,0.001,30.044,7
,SA008116-030,0.35,,mg/L,1,1,0.0557,0.0007,30.076,7
,PATRON,0.5061,,mg/L,1,3.4,0.0184,0.0001,1,1
,BLANCO,0.0059,,mg/L,1,>100,0.0002,0.0002,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0004,1,1
,SA008116-031,0.0946,,mg/L,1,1.9,0.014,0.0014,30.048,7
,SA008116-032,0.1799,,mg/L,1,1.4,0.0268,0.0015,29.965,7
,PATRON,0.4964,,mg/L,1,0.2,0.0172,0.0004,1,1
,BLANCO,0.0077,,mg/L,1,>100,0.0003,0.0008,1,1
,BLANCO REACTIVO,0,,mg/L,1,37.2,0.0002,0.0004,1,1
