PATRON,5.0069,,mg/L,1.8,0.0507,0.0513,0.0512,0.0497
BLANCO,-0.0012,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,0.0003,-0.0001,0
CANAL,0.0943,,mg/L,16.2,0.001,0.0011,0.0008,0.001
FASE 1,0.0685,,mg/L,8.9,0.0007,0.0008,0.0007,0.0007
FASE 2,0.1038,,mg/L,15.3,0.0011,0.0012,0.0011,0.0009
FASE 3,0.0825,,mg/L,17.7,0.0008,0.001,0.0008,0.0007
VSP NORTE,0.0664,,mg/L,38.3,0.0007,0.0007,0.0009,0.0004
CELDA 8.1,0.0427,,mg/L,18.8,0.0004,0.0004,0.0004,0.0005
CELDA 8.2,0.0322,,mg/L,21.6,0.0003,0.0003,0.0004,0.0003
CELDA 8.3,0.0228,,mg/L,32.8,0.0002,0.0003,0.0002,0.0002
PATRON,5.0565,,mg/L,0.5,0.0512,0.051,0.0511,0.0515
BLANCO,-0.008,,mg/L,>100,-0.0001,0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,70,-0.0002,-0.0003,-0.0001,-0.0001
