PATRON,4.8799,,mg/L,0.4,0.048,1,1,1,0.0482,0.0478,0.048
BLANCO,-0.0848,,mg/L,10.7,-0.0008,1,1,1,-0.0008,-0.0008,-0.0009
BLANCO REACTIVO,0,,mg/L,11.3,-0.001,1,1,1,-0.0011,-0.0011,-0.0009
FASE 1,0.0166,,mg/L,77.1,0.0002,1,1,1,0.0002,0,0.0003
FASE 2,-0.0002,,mg/L,>100,0,1,1,1,-0.0002,0.0001,0.0001
FASE 3,0.0036,,mg/L,>100,0,1,1,1,-0.0002,-0.0001,0.0003
VSP NORTE,-0.0178,,mg/L,61.4,-0.0002,1,1,1,-0.0003,-0.0002,-0.0001
CELDA 8.1,-0.0221,,mg/L,89.8,-0.0002,1,1,1,0,-0.0004,-0.0002
CELDA 8.2,-0.0305,,mg/L,26.9,-0.0003,1,1,1,-0.0003,-0.0004,-0.0002
CELDA 8.3,0.0353,,mg/L,33.4,0.0003,1,1,1,0.0003,0.0003,0.0005
PATRON,5.0175,,mg/L,0.4,0.0494,1,1,1,0.0492,0.0493,0.0496
BLANCO,-0.0908,,mg/L,9.4,-0.0009,1,1,1,-0.0008,-0.0009,-0.001
BLANCO REACTIVO,0,,mg/L,5.1,-0.002,1,1,1,-0.0019,-0.002,-0.0021
